"","SC249358.PC04924.A01","SC249363.PC04924.F01","SC249383.PC04924.E02","SC249388.PC04924.A03","SC249397.PC04924.B04","SC249400.PC04924.E04","SC249409.PC04924.D05","SC249413.PC04924.H05","SC249427.PC04924.E07","SC249428.PC04924.F07","SC249434.PC04924.C08","SC249439.PC04924.H08","SC249443.PC04924.D09","SC249446.PC04924.F09","SC253848.PC04924.C11","SC253851.PC04924.E11","SC253185.PC04925.C06","SC253192.PC04925.B07","SC253195.PC04925.E07","SC253204.PC04925.A09","SC249439.PC07578.G07","SC249443.PC07578.E05","SC253195.PC07578.E07","SC304093.PC07578.A04","SC304926.PC07578.E06","SC304936.PC07578.B11","SC284724.PC04924.A12","SC284730.PC04925.A12","SC284725.PC04924.B12","SC284731.PC04925.B12","SC326764.PC07578.B12","SC284726.PC04924.C12","SC284732.PC04925.C12","SC326765.PC07578.C12","SC284727.PC04924.D12","SC284733.PC04925.D12","SC326766.PC07578.D12","SC249362.PC04924.E01","SC284728.PC04924.E12","SC284734.PC04925.E12","SC326767.PC07578.E12","SC284729.PC04924.F12","SC284735.PC04925.F12","SC326768.PC07578.F12","SC249368.PC04924.B02","SC249390.PC04924.C03","SC249391.PC04924.D03","SC249395.PC04924.H03","SC249404.PC04924.H04","SC249408.PC04924.C05","SC249412.PC04924.G05","SC249420.PC04924.G06","SC249425.PC04924.C07","SC249432.PC04924.A08","SC249437.PC04924.F08","SC249442.PC04924.C09","SC249451.PC04924.C10","SC253844.PC04924.G10","SC253854.PC04924.H11","SC249391.PC04925.H01","SC249408.PC04925.E02","SC249432.PC04925.B04","SC249437.PC04925.F04","SC253181.PC04925.G05","SC253189.PC04925.F06","SC253194.PC04925.D07","SC253196.PC04925.F07","SC261522.PC04925.F11","SC249362.PC07578.H08","SC249368.PC07578.C10","SC249408.PC07578.E02","SC249420.PC07578.H07","SC249437.PC07578.F04","SC249451.PC07578.F06","SC253181.PC07578.G05","SC253196.PC07578.F07","SC304092.PC07578.A03","SC304097.PC07578.A09","SC304924.PC07578.A.11.PC07578.A11","SC304924.PC07578.B.07.PC07578.B07","SC304927.PC07578.B02","SC304934.PC07578.C.05.PC07578.C05","SC304934.PC07578.D.02.PC07578.D02","SC304937.PC07578.D04"
"Staphylococcus",0.000103095440604139,6.46358692139355e-05,0.000413554869000414,4.3819673280516e-05,0.000534030037135627,1.53507257055577e-05,9.64563423754971e-05,6.44682977145988e-05,6.20347394540943e-05,3.83567949062176e-05,6.28895659222405e-05,0.00287590367524633,0.00686298265368663,0.000652117207199374,3.67314854947364e-05,5.91790387844625e-05,9.22849760059062e-05,0.000120215013137784,0.000451686876758973,0.000480854402348594,0.00329964465365268,0.00661357287277554,0.000107122197861841,0.000948420515065295,0.00769905653180073,0.00380765808334081,0.0883604757154033,0.0853851213442461,0.547113054383378,0.54359565123479,0.549727417956745,0.11178358292985,0.1063813045873,0.10874841020583,0.202661257214615,0.191168563326336,0.20127090029983,0.0552752337249376,0.224078734712585,0.222506348445297,0.233407899236293,0.218836313117113,0.218098887370354,0.223705617428342,0.0403561414727729,0.0846369709534879,0.0715661739553139,0.0637549955142321,0.0588413871923997,0.0384363512534162,0.0433654480103788,0.0350094496708423,0.0404203517837623,0.200040295623346,0.208635212715285,0.15945959562034,0.164838479477955,0.0581520251058363,0.10224416266339,0.0775001875609573,0.0401128396795734,0.182367473571319,0.229768974907801,0.0602935490586801,0.0726048102675612,0.142095622769115,0.0959771288544007,0.126393628259399,0.0692864529472596,0.0630686886708296,0.0445589961843264,0.0366459460548045,0.240455235411434,0.151685712661322,0.0665431726475107,0.100301709688233,0.102897751241198,0.102908311415844,0.0910660157841316,0.074078994430535,0.087985152771511,0.0903694942725102,0.0895664090139634,0.105581612725543
"Bilophila",0.0148586303770716,0.0192799564169568,0.0232969242870233,0.0207004136577158,0.0169575076407375,0.0176993867385081,0.0330251676856414,0.0386326274054734,0.0378825475599669,0.0371293774692187,0.0475794504849484,0.0328314316810702,0.0319488590202255,0.0265889922615425,0.0238828118686776,0.0253730128788383,0.0345733078291218,0.0379364234316234,0.0285778812410966,0.0437830587401615,0.037019090251819,0.032435060425059,0.0255664978896927,0.022244108849493,0.0349731709177835,0.0440019038290417,2.87094389457894e-05,0,1.69471418645245e-05,8.999928000576e-06,7.16378563087878e-06,7.03749577750253e-06,2.36053190652294e-05,1.94668673916993e-05,1.60995596770428e-05,7.36566861856885e-06,0,2.85610921761648e-05,8.04071819694935e-06,1.77578889421626e-05,0,1.65390404048757e-05,3.35381958127563e-05,0,1.96763244625904e-05,7.32968943058784e-05,9.00203445978791e-05,1.63118832069162e-05,8.92889031751134e-06,8.73156548237534e-06,6.38039941300325e-05,1.40515551558669e-05,8.28116201265362e-06,0,6.26739201283562e-06,2.51897628803654e-05,1.47137801908377e-05,7.0206477249591e-06,6.98246006032845e-06,1.07177689892072e-05,4.76116791448942e-05,0,1.00489383296655e-05,7.43538649138982e-06,0,3.91383305153735e-05,6.4974845452689e-05,0.000121598103069592,0,2.23015165031222e-05,0,1.34258824161218e-05,6.80674957287646e-06,9.47561923171679e-06,7.17988483464725e-06,2.97984877267479e-05,6.48992439238083e-05,0,6.90469450179177e-06,2.55480047008329e-05,0,1.46016310021829e-05,3.58265636055854e-05,8.34571280733087e-06
"Phascolarctobacterium",0.000167530090981726,0,0.000535188654000535,0.000429432798149057,0.000764073745440205,0.000890342090922348,7.41971864426901e-06,0,6.8927488282327e-06,0,2.09631886407468e-05,0.000511752283063883,0.000128280049601619,0.000478219285279541,0,0,0,0,9.55491470067058e-05,0.000303697517272796,0.000515329118402634,8.48883332561621e-05,0.000171395516578945,9.48420515065295e-05,3.814561452585e-05,4.82855191728001e-05,0,6.78090226685563e-06,0,0,7.16378563087878e-06,7.03749577750253e-06,1.57368793768196e-05,0,8.04977983852142e-06,1.47313372371377e-05,0,0,8.04071819694935e-06,8.87894447108128e-06,0,8.26952020243785e-06,3.35381958127563e-05,0,0,7.32968943058784e-05,6.30142412185154e-05,8.97153576380393e-05,8.92889031751134e-06,8.73156548237534e-06,3.54466634055736e-05,0,0,0,0,0,2.20706702862566e-05,0,1.39649201206569e-05,0.000107177689892072,2.38058395724471e-05,1.91512180174659e-05,1.00489383296655e-05,0,0,2.34829983092241e-05,4.64106038947779e-05,0.00015199762883699,8.01648188675918e-06,0,9.17229233930144e-06,0,2.04202487186294e-05,9.47561923171679e-06,3.58994241732363e-05,7.44962193168697e-06,7.30116494142843e-05,3.04057649330313e-05,4.83328615125424e-05,2.04384037606663e-05,0,6.57073395098232e-05,5.3739845408378e-05,0
"Lactonifactor",0,0,8.10891900000811e-06,0,4.10792336258175e-05,0,0,0,0,0,0,0,0,1.73897921919833e-05,0,0,0,0,0,0,0,0,7.14147985745606e-05,1.45910848471584e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04709849008398e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46016310021829e-05,0,0
"Bifidobacterium",0.00994871001829944,0.0169345977340511,0.00446801436900447,0.00644149197223585,0.0114118111012521,0.00847360058946787,0.00517896361369977,0.00512522966831061,0.00567962503446374,0.00564803804994055,0.0228987897252425,0.0221927504162492,0.0293832580281931,0.00795582992783236,0.0207239041161303,0.0162298513866389,0.00620826202221551,0.00724724793487781,0.0232358152948125,0.0159947359097006,0.0222668328026213,0.0281366239138152,0.0204246323923243,0.0183993579922667,0.016777712788953,0.0166102185954432,0.0664192870010838,0.068575264624711,0.000660938532716457,0.000755993952048384,0.000802343990658424,0.0376435649138611,0.0382799590841136,0.03871959924209,8.04977983852142e-05,0.000117850697897102,0.000108046784257584,1.90407281174432e-05,8.04071819694935e-06,0,0,0,0,0,9.83816223129519e-06,1.04709849008398e-05,0,8.15594160345812e-06,0,8.73156548237534e-06,7.08933268111473e-06,7.02577757793344e-06,0,0,0,0,0,0,6.98246006032845e-06,0,0,0,0,0,0,7.82766610307471e-06,0,7.59988144184951e-06,1.60329637735184e-05,0,9.17229233930144e-06,6.7129412080609e-06,0,0,7.17988483464725e-06,1.48992438633739e-05,0,7.60144123325783e-06,6.90469450179177e-06,1.02192018803331e-05,0,3.65040775054574e-05,8.95664090139634e-06,0
"[Eubacterium] ventriosum group",2.57738601510348e-05,0,0.000113524866000114,3.50557386244128e-05,0.000123237700877452,0.000161182619908356,0,0,6.8927488282327e-06,9.58919872655441e-06,6.98772954691562e-06,0.000410843382178047,0.000114026710756995,0.000565168246239457,0,0,0,0,2.60588582745561e-05,0,0.000315350654544895,0.000223796514948064,5.71318388596485e-05,1.45910848471584e-05,1.271520484195e-05,4.13875878624001e-05,0,0,0,0,0,0,0,0,0,0,0,9.52036405872161e-06,0,8.87894447108128e-06,0,0,0,6.98250881541738e-06,0,0,0,0,0,0,3.54466634055736e-05,0,0,0,0,0,0,0,0,0,1.19029197862236e-05,0,0,0,0,0,9.28212077895558e-06,4.5599288651097e-05,0,0,0,0,0,9.47561923171679e-06,0,0,1.62248109809521e-05,7.60144123325783e-06,2.07140835053753e-05,1.02192018803331e-05,0,1.46016310021829e-05,0,0
"Acinetobacter",0,0,8.10891900000811e-06,8.7639346561032e-06,0,0,0,0,0,0,0,0,0,0,0,0,8.3895432732642e-06,8.58678665269883e-06,0,2.53081264393997e-05,0,0,7.14147985745606e-06,7.29554242357919e-06,1.271520484195e-05,0,0,0,0,0,0,0.0769690913185452,0.0787866866000472,0.0759078049160329,0.00237468505236382,0.00252642433616912,0.00227573539342535,9.52036405872161e-06,0,0,7.12413085603556e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43383883437407e-06,0,0,0,0,0,0,3.24496219619041e-05,0,6.90469450179177e-06,0,0,0,0,0
"Oxalobacter",2.57738601510348e-05,0,0.000121633785000122,7.88754119049288e-05,9.85901607019619e-05,0.000145831894202798,0,0,0,0,6.98772954691562e-06,7.20777863470257e-05,7.12666942231218e-06,0.000173897921919833,0,0,0,0,8.68628609151871e-06,0.000101232505757599,0.000115372190687157,3.08684848204226e-05,1.42829597149121e-05,7.29554242357919e-06,1.9072807262925e-05,6.89793131040001e-06,0,0,0,0,0,0,0,0,8.04977983852142e-06,7.36566861856885e-06,0,0,0,0,7.12413085603556e-06,0,8.38454895318906e-06,0,0,0,9.00203445978791e-06,1.63118832069162e-05,0,0,2.83573307244589e-05,0,0,0,0,0,7.35689009541886e-06,7.0206477249591e-06,0,0,1.19029197862236e-05,0,0,0,0,0,9.28212077895558e-06,3.79994072092475e-05,1.60329637735184e-05,7.43383883437407e-06,0,0,6.80674957287646e-06,0,0,0,1.62248109809521e-05,0,0,0,0,0,8.95664090139634e-06,8.34571280733087e-06
"Dorea",0.000438155622567592,0,0.000721693791000722,0.000236626235714787,0.000534030037135627,0.000683107293897319,7.41971864426901e-06,0,6.8927488282327e-06,1.91783974531088e-05,6.28895659222405e-05,0.00137668571922819,0.00424036830627574,0.009373097991479,0,7.39737984805782e-06,8.3895432732642e-06,8.58678665269883e-06,0.000208470866196449,0.000658011287424392,0.00134600889135016,0.00326434226975969,0.000385639912302627,0.000167797475742321,0.000146224855682425,0.000434569672555201,0,1.35618045337113e-05,8.47357093226227e-06,3.5999712002304e-05,1.43275712617576e-05,0,1.57368793768196e-05,0,1.60995596770428e-05,7.36566861856885e-06,0,0,0,8.87894447108128e-06,0,0,8.38454895318906e-05,0,0,6.28259094050386e-05,0.000144032551356607,3.26237664138325e-05,0,0,5.67146614489178e-05,0,0,2.74742886448765e-05,1.88021760385069e-05,0.000125948814401827,7.35689009541886e-05,2.80825908998364e-05,0,0.000160766534838108,2.38058395724471e-05,1.91512180174659e-05,1.00489383296655e-05,0,8.83915391618714e-06,7.82766610307471e-06,0.000111385449347467,0.000205196798929937,5.61153732073142e-05,2.23015165031222e-05,0,3.35647060403045e-05,6.80674957287646e-06,6.63293346220175e-05,7.17988483464725e-05,4.46977315901218e-05,0.000170360515299997,0.000121623059732125,0.000214045529555545,0.00020949363854683,2.55399572631382e-05,0.000226325280533836,0.000241829304337701,2.50371384219926e-05
"Defluviitaleaceae UCG-011",0,0,2.43267570000243e-05,0,8.2158467251635e-06,0,0,0,0,0,0,0,0,1.73897921919833e-05,0,0,0,8.58678665269883e-06,0,0,0,0,8.56977582894727e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82766610307471e-06,0,0,0,0,0,0,0,9.47561923171679e-06,0,1.48992438633739e-05,0,0,0,0,0,0,0,0
"Coprococcus 2",0.00130157993762726,1.84673912039816e-05,0.00125688244500126,0.000613475425927224,0.000870879752867331,0.00136621458779464,2.9678874577076e-05,4.83512232859491e-05,6.8927488282327e-06,7.67135898124353e-05,8.38527545629874e-05,0.0123325092439761,0.00167476731424336,0.00936440309538301,1.46925941978946e-05,2.95895193922313e-05,3.35581730930568e-05,0.000128801799790482,0.00131162919981933,0.00106294131045479,0.0133831741197102,0.00214535969501937,0.00193534104137059,0.000408550375720435,0.000286092108943875,0.000627711749246401,1.43547194728947e-05,2.71236090674225e-05,8.47357093226227e-06,8.999928000576e-06,1.43275712617576e-05,2.81499831100101e-05,6.29475175072783e-05,2.59558231889324e-05,3.21991193540857e-05,0.00012521636651567,2.02587720482969e-05,4.7601820293608e-05,1.60814363938987e-05,5.32736668264877e-05,0,1.65390404048757e-05,0.000142537332204214,2.79300352616695e-05,0,0.000167535758413436,0.000252056964874062,0.000106027240844956,1.78577806350227e-05,6.11209583766274e-05,0.000148875986303409,2.81031103117338e-05,1.65623240253072e-05,8.24228659346295e-05,1.88021760385069e-05,5.87761133875193e-05,1.47137801908377e-05,0.000105309715874387,6.98246006032845e-06,0.00019291984180573,0.000119029197862236,0.000124482917113528,6.02936299779928e-05,4.46123189483389e-05,6.187407741331e-05,0.000140897989855345,0.00031559210648449,0.000904385891580091,3.20659275470367e-05,5.20368718406185e-05,9.17229233930144e-06,6.7129412080609e-06,2.72269982915059e-05,0.000180036765402619,0.000129237927023651,0.000134093194770365,0.000486744329428562,0.000182434589598188,0.000524756782136174,0.000352562464871494,4.25665954385636e-05,0.000489154638573129,0.000716531272111707,1.66914256146617e-05
"Deinococcus",0,0,0,8.7639346561032e-06,0,0,0,0,0,0,0,0,0,0,0,7.39737984805782e-06,0,0,0,0,0,0,0,0,0,0,0.0170534067337989,0.0161521091996501,0.000152524276780721,0.00013499892000864,0.000121784355724939,0.00766383290170026,0.00741993862617043,0.0067225582059335,2.41493395155642e-05,1.47313372371377e-05,4.05175440965938e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.15809621495883e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,7.59988144184951e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Coprococcus 1",0.000270625531585866,0,0.000137851623000138,7.01114772488256e-05,0.000131453547602616,0.000276313062700039,7.41971864426901e-06,0,0,9.58919872655441e-06,6.98772954691562e-06,0.000216233359041077,0.000691286933964281,0.00196504651769411,1.46925941978946e-05,0,1.67790865465284e-05,8.58678665269883e-06,2.60588582745561e-05,7.59243793181991e-05,0.000299967695786608,0.000972357271843312,0.000149971077006577,3.6477712117896e-05,1.271520484195e-05,1.37958626208e-05,0,0,0,8.999928000576e-06,0,0,0,0,0,0,0,0,0,0,0,0,8.38454895318906e-06,0,0,2.09419698016795e-05,9.00203445978791e-06,4.89356496207487e-05,0,0,7.08933268111473e-06,0,0,0,0,2.51897628803654e-05,1.47137801908377e-05,0,0,0,0,1.91512180174659e-05,1.00489383296655e-05,7.43538649138982e-06,0,0,3.71284831158223e-05,6.07990515347961e-05,0,0,0,0,0,2.84268576951504e-05,7.17988483464725e-06,2.23488657950609e-05,1.62248109809521e-05,3.80072061662891e-05,1.38093890035835e-05,5.10960094016657e-05,2.55399572631382e-05,7.30081550109147e-06,5.3739845408378e-05,0
"Parasutterella",0,9.23369560199079e-06,4.86535140000487e-05,0,8.21584672516349e-05,0,0,0,6.8927488282327e-06,0,0,0,0,6.95591687679332e-05,0,0,0,0,0,0,7.69147937914379e-06,0,0.000207102915866226,2.18866272707376e-05,0,2.06937939312e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.92889031751134e-06,8.73156548237534e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacillus",2.57738601510348e-05,8.31032604179171e-05,0.000308138922000308,1.75278693122064e-05,0.00109270761444674,6.90782656750098e-05,8.90366237312281e-05,3.22341488572994e-05,6.20347394540943e-05,9.58919872655441e-05,4.89141068284093e-05,0.00247947585033768,0.00791772972818883,0.000704286583775324,4.40777825936837e-05,5.91790387844625e-05,8.3895432732642e-05,7.72810798742894e-05,0.000425628018484417,0.000354313770151596,0.00305351731352008,0.0103486595360467,0.000107122197861841,0.00164149704530532,0.0163072502098009,0.00590462920170241,0.000122015115519605,0.000135618045337113,0.000118629993051672,0.000170998632010944,0.000114620570094061,9.85249408850355e-05,0.000125895035014557,0.000116801204350196,0.000185144936285993,0.000198873052701359,0.00012830555630588,0.184114320531617,0.202023044698352,0.200886118658214,0.200907614271059,0.197707688999884,0.196257137347296,0.195698774569703,0.108642825520193,0.0889719587024356,0.0717192085411303,0.0562189054726368,0.0559662845101611,0.0738166545880011,0.0666326378697973,0.0806278234843641,0.0766918413991851,0.166997884479774,0.222072501190804,0.237253979982535,0.208817968468369,0.0980784487176787,0.138266674114624,0.0662250945843113,0.0648233011557735,0.205224452275165,0.178780661823078,0.117902923593968,0.147251465089762,0.119677187049909,0.165620881058904,0.13251913270153,0.203859134380286,0.116763306571514,0.0686637804520106,0.082448343917404,0.177976081082001,0.248886614740273,0.121440572093224,0.175915372294856,0.117013336794626,0.129787007616644,0.177968500783683,0.195222523120944,0.217685569072814,0.220652546889488,0.225187865542907,0.234990235516015
"Blautia",0.00246140364442383,1.84673912039816e-05,0.00289488408300289,0.00103414428942018,0.00214433599526767,0.00318527558390323,3.7098593221345e-05,2.41756116429746e-05,1.37854976564654e-05,0.000115070384718653,0.000328423288705034,0.010105305645853,0.0189284339856611,0.0471437266324667,2.93851883957891e-05,3.69868992402891e-05,0.000117453605825699,9.44546531796871e-05,0.000868628609151871,0.00154379571280338,0.00949897703324257,0.0183976169529719,0.00173537960536182,0.000678485445392865,0.00052132339851995,0.0015037490256672,2.15320792093421e-05,2.71236090674225e-05,8.47357093226227e-06,5.3999568003456e-05,7.16378563087878e-06,4.92624704425177e-05,7.86843968840979e-05,3.24447789861655e-05,2.41493395155642e-05,9.57536920413951e-05,4.72704681126928e-05,2.85610921761648e-05,1.60814363938987e-05,0.000115426278124057,1.42482617120711e-05,1.65390404048757e-05,0.000117383685344647,6.98250881541738e-06,4.9190811156476e-05,0.000335071516826873,0.000306069171632789,0.000269146072914118,6.25022322225794e-05,1.74631309647507e-05,0.000375734632099081,4.21546654676006e-05,0,8.24228659346295e-05,2.50695680513425e-05,0.000537381608114462,0.00025749115333966,5.61651817996728e-05,6.98246006032845e-06,0.000557323987438775,0.000154737957220906,0.000114907308104795,2.00978766593309e-05,3.71769324569491e-05,2.65174617485614e-05,0.000195691652576868,0.000250617261031801,0.00142877771106771,4.00824094337959e-05,4.46030330062444e-05,9.17229233930144e-06,0.000114120000537035,5.44539965830117e-05,0.00026531733848807,0.000236936199543359,0.000148992438633739,0.000624655222766655,0.000509296562628274,0.00127046378832969,0.000919728169229983,0.000136213105403404,0.00116082966467354,0.000967317217350805,9.18028408806396e-05
"Fusobacterium",0.272197737055079,0.306808003767348,0.254182174974254,0.247502278623011,0.253795721187026,0.232870508953311,0.247818602718585,0.25996841053412,0.266701130410808,0.27991830002685,0.235493473460603,0.170694613627026,0.154662979803019,0.0977567168072341,0.339002225928021,0.27507156965003,0.185794825329709,0.17795256659053,0.232879330113617,0.193885556652241,0.163228575384189,0.150360389560278,0.20762424389582,0.288006128255636,0.240450881163696,0.254506073628519,0.0001363698349925,2.03427068005669e-05,6.77885674580982e-05,3.5999712002304e-05,1.43275712617576e-05,0.000147787411327553,3.14737587536392e-05,1.29779115944662e-05,0.000136846257254864,5.89253489485508e-05,2.70116960643959e-05,0.000114244368704659,0.000104529336560342,2.66368334132438e-05,2.13723925681067e-05,0.000124042803036568,5.03072937191344e-05,6.98250881541738e-06,0.000167248757932018,0.000324600531926033,0.000234052895954486,7.34034744311231e-05,4.46444515875567e-05,7.8584089341378e-05,7.7982659492262e-05,7.72835533572678e-05,4.96869720759217e-05,8.24228659346295e-05,0.00010027827220537,0.000100759051521462,0.000125067131622121,0.000105309715874387,9.77544408445984e-05,0.000117895458881279,0.000178543796793353,1.91512180174659e-05,3.01468149889964e-05,0,1.76783078323743e-05,4.69659966184482e-05,0.000102103328568511,0.000357194427766927,4.00824094337959e-05,2.97353553374963e-05,1.83445846786029e-05,4.69905884564263e-05,5.44539965830117e-05,9.47561923171679e-06,3.58994241732363e-05,5.95969754534957e-05,0.000129798487847617,7.60144123325783e-06,9.66657230250848e-05,0.000143068826324664,5.95932336139891e-05,0.00019712201852947,0.000134349613520945,2.50371384219926e-05
"[Eubacterium] eligens group",0.000180417021057244,0,0.000137851623000138,0.000122695085185445,0.000197180321403924,0.000429820319755616,1.4839437288538e-05,0,0,0,6.98772954691562e-06,0.000180194465867564,3.56333471115609e-05,6.95591687679332e-05,0,0,2.51686298197926e-05,8.58678665269883e-06,5.21177165491123e-05,2.53081264393997e-05,0.000276893257649176,0.00017749378771743,0.000164254036721489,0.000116728678777267,4.4503216946825e-05,5.51834504832001e-05,0,0,0,0,0,0,0,0,0,7.36566861856885e-06,0,0,0,0,0,0,8.38454895318906e-06,0,0,1.04709849008398e-05,9.00203445978791e-06,2.44678248103744e-05,0,0,9.92506575356062e-05,7.02577757793344e-06,8.28116201265362e-06,0,0,0,0,0,0,0,0,0,0,0,0,7.82766610307471e-06,9.28212077895558e-06,0.000182397154604388,8.01648188675918e-06,7.43383883437407e-06,0,1.34258824161218e-05,6.80674957287646e-06,9.47561923171679e-06,0,0,7.30116494142843e-05,2.28043236997735e-05,1.38093890035835e-05,2.04384037606663e-05,8.51331908771273e-06,5.11057085076403e-05,4.47832045069817e-05,2.50371384219926e-05
"Bacteroides",0.102219129359004,0.0849499995383152,0.101183091282101,0.0891817990605062,0.123459528739032,0.100493525831434,0.0848593221345047,0.0824791283886149,0.0841122139509236,0.093139887231023,0.0629873941358974,0.0576982679707941,0.0456035576333756,0.0482914529171376,0.0597621268999361,0.0906253005185563,0.0822259136212625,0.0971165570420237,0.0693513081546854,0.0721281603522891,0.0510021997631024,0.0504313870753654,0.128732315910503,0.0744145327205078,0.0762785138468581,0.0826786046864545,0.000208143432356973,0.000210207970272524,0.000228786415171081,0.00013499892000864,0.000128948141355818,0.0644564238261457,0.0625934377212999,0.064441820022322,0.000619833047566149,0.000758663867712592,0.000438940061046433,0.000266570193644205,0.000241221545908481,0.000186457833892707,0.000242220449105209,0.000181929444453633,0.000419227447659453,0.000104737632231261,0.00024595405578238,0.00145546690121673,0.00149433772032479,0.00403719109371177,0.000901817922068645,0.000296873226400761,0.00209844247360996,0.000252927992805604,0.000281559508430223,0.000265584790233806,0.000150417408308055,0.000260294216430443,0.000286918713721336,0.00039315627259771,0.000286280862473467,0.0020792471839062,0.000523728470593837,0.000287268270261989,0.000261272396571302,0.000193320048776135,0.00018562223223993,0.000712317615379798,0.000807544507769135,0.00473472613827224,0.000224461492829257,0.000319655069878085,0.000394408570589962,0.00136272706523636,0.000258656483769306,0.000350597911573521,0.000280015508551243,0.00138562967929378,0.00385339260797612,0.00153549112911808,0.00115998867630102,0.00116498901435798,0.000332019444420796,0.00129224434369319,0.00120018988078711,0.000517434194054514
"Christensenellaceae R-7 group",5.15477203020696e-05,0,0.000202722975000203,2.62918039683096e-05,0.000221827861579414,0.000245611611288924,7.41971864426901e-06,0,6.8927488282327e-06,9.58919872655441e-06,3.49386477345781e-05,0.000382012267639236,0.000313573454581736,0.00157377619337449,0,0,0,3.43471466107953e-05,0,0.000126540632196998,0.000338425092682326,0.000416724545075705,0.00114977825705043,0.000102137593930109,0,7.58772444144001e-05,1.43547194728947e-05,0,0,0,7.16378563087878e-06,0,0,0,0,7.36566861856885e-06,6.75292401609897e-06,0,8.04071819694935e-06,0,0,0,1.67690979063781e-05,0,0,0,2.70061033793637e-05,1.63118832069162e-05,8.92889031751134e-06,0,4.96253287678031e-05,1.40515551558669e-05,8.28116201265362e-06,9.15809621495883e-06,6.26739201283562e-06,0,0,1.40412954499182e-05,2.09473801809854e-05,1.07177689892072e-05,0,9.57560900873296e-06,0,0,0,1.56553322061494e-05,1.85642415579112e-05,9.11985773021941e-05,0,0,0,2.01388236241827e-05,0,1.89512384634336e-05,7.17988483464725e-06,1.48992438633739e-05,4.05620274523802e-05,2.28043236997735e-05,2.76187780071671e-05,4.59864084614992e-05,0,2.92032620043659e-05,3.58265636055854e-05,0
"Pseudomonas",2.57738601510348e-05,5.54021736119447e-05,0.000218940813000219,1.75278693122064e-05,0.00223471030924447,1.53507257055577e-05,5.19380305098831e-05,6.44682977145988e-05,0.000144747725392887,0.000105481185992099,2.09631886407468e-05,0.000598245626680313,0.00174603400846648,0.000182592818015825,2.93851883957891e-05,7.39737984805782e-06,8.3895432732642e-06,7.72810798742894e-05,0.00019978458010493,2.53081264393997e-05,0.000684541664743797,0.00237687333117254,5.71318388596485e-05,0.000707667615087182,0.00332502606616993,0.0011450565975264,4.30641584186841e-05,6.78090226685563e-06,1.69471418645245e-05,5.3999568003456e-05,7.16378563087878e-06,0.0105632811620313,0.0100086552836573,0.0100838373089003,0.00268862646606615,0.00234228262070489,0.0025998757461981,0.0258382680553704,0.0436208962184502,0.0449984905794399,0.057292260344238,0.0502621437904173,0.0517158979432701,0.0529693118737562,0.0353977077082001,0.0288894473414169,0.0268350647246278,0.0362042247777506,0.0479124254437659,0.145083692055149,0.148386822348412,0.115271932721154,0.138941336248302,0.0604159607300834,0.0512108601368798,0.0764173439914019,0.0736351129650474,0.0492919676769379,0.0464193944810636,0.0272874398465215,0.155404520728935,0.0598379806955722,0.0588566317968507,0.0928754126639503,0.0878611899269002,0.0635058550942451,0.0701635509681252,0.0228908429028507,0.0208188034599136,0.0341138864109426,0.167192544760787,0.140844219486326,0.0607502399379224,0.0778516876077852,0.0900142161719726,0.0713971765932879,0.0227471849952948,0.032283320917646,0.044100283782944,0.11105206683358,0.0362156593991299,0.0803454745895116,0.0393644367616369,0.0449416634674768
