"","Genus","value","Type"
"2292","Subdoligranulum","NA","PC07578-Seq.2000_Diff"
"2293","Abiotrophia","NA","PC07578-Seq.2000_Diff"
"2294","Acetanaerobacterium","NA","PC07578-Seq.2000_Diff"
"2295","Acidaminococcus","NA","PC07578-Seq.2000_Diff"
"2296","Actinobacillus","NA","PC07578-Seq.2000_Diff"
"2297","Adlercreutzia","NA","PC07578-Seq.2000_Diff"
"2298","Akkermansia","NA","PC07578-Seq.2000_Diff"
"2299","Alcaligenes","NA","PC07578-Seq.2000_Diff"
"2300","Alkanindiges","NA","PC07578-Seq.2000_Diff"
"2301","Alloprevotella","NA","PC07578-Seq.2000_Diff"
"2302","Anaerococcus","NA","PC07578-Seq.2000_Diff"
"2303","Anaerofilum","NA","PC07578-Seq.2000_Diff"
"2304","Anaerofustis","NA","PC07578-Seq.2000_Diff"
"2305","Anaeromyxobacter","NA","PC07578-Seq.2000_Diff"
"2306","Anaerosporobacter","NA","PC07578-Seq.2000_Diff"
"2307","Anaerotruncus","NA","PC07578-Seq.2000_Diff"
"2308","Arthrobacter","NA","PC07578-Seq.2000_Diff"
"2309","Atopobium","NA","PC07578-Seq.2000_Diff"
"2310","Azospirillum","NA","PC07578-Seq.2000_Diff"
"2311","Basidiomycota","NA","PC07578-Seq.2000_Diff"
"2312","Bergeyella","NA","PC07578-Seq.2000_Diff"
"2313","Blautia","NA","PC07578-Seq.2000_Diff"
"2314","Bradyrhizobium","NA","PC07578-Seq.2000_Diff"
"2315","Brevundimonas","NA","PC07578-Seq.2000_Diff"
"2316","Bryobacter","NA","PC07578-Seq.2000_Diff"
"2317","Butyricimonas","NA","PC07578-Seq.2000_Diff"
"2318","Campylobacter","NA","PC07578-Seq.2000_Diff"
"2319","Candidatus Planktophila","NA","PC07578-Seq.2000_Diff"
"2320","Capnocytophaga","NA","PC07578-Seq.2000_Diff"
"2321","Christensenella","NA","PC07578-Seq.2000_Diff"
"2322","Clostridium sensu stricto 1","NA","PC07578-Seq.2000_Diff"
"2323","Coprococcus","NA","PC07578-Seq.2000_Diff"
"2324","Corynebacterium","NA","PC07578-Seq.2000_Diff"
"2325","Desulfovibrio","NA","PC07578-Seq.2000_Diff"
"2326","Devosia","NA","PC07578-Seq.2000_Diff"
"2327","Dialister","NA","PC07578-Seq.2000_Diff"
"2328","Dolosigranulum","NA","PC07578-Seq.2000_Diff"
"2329","Dorea","NA","PC07578-Seq.2000_Diff"
"2330","Eggerthella","NA","PC07578-Seq.2000_Diff"
"2331","Eggerthia","NA","PC07578-Seq.2000_Diff"
"2332","Enterorhabdus","NA","PC07578-Seq.2000_Diff"
"2333","Faecalibacterium","NA","PC07578-Seq.2000_Diff"
"2334","Finegoldia","NA","PC07578-Seq.2000_Diff"
"2335","Flavonifractor","NA","PC07578-Seq.2000_Diff"
"2336","Gemella","NA","PC07578-Seq.2000_Diff"
"2337","Gordonibacter","NA","PC07578-Seq.2000_Diff"
"2338","Granulicatella","NA","PC07578-Seq.2000_Diff"
"2339","Haemophilus","NA","PC07578-Seq.2000_Diff"
"2340","Holdemania","NA","PC07578-Seq.2000_Diff"
"2341","Incertae Sedis","NA","PC07578-Seq.2000_Diff"
"2342","Intestinimonas","NA","PC07578-Seq.2000_Diff"
"2343","Lachnoanaerobaculum","NA","PC07578-Seq.2000_Diff"
"2344","Lachnospira","NA","PC07578-Seq.2000_Diff"
"2345","Lactococcus","NA","PC07578-Seq.2000_Diff"
"2346","Lautropia","NA","PC07578-Seq.2000_Diff"
"2347","Leptotrichia","NA","PC07578-Seq.2000_Diff"
"2348","Leuconostoc","NA","PC07578-Seq.2000_Diff"
"2349","Lysobacter","NA","PC07578-Seq.2000_Diff"
"2350","Marvinbryantia","NA","PC07578-Seq.2000_Diff"
"2351","Massilia","NA","PC07578-Seq.2000_Diff"
"2352","Megasphaera","NA","PC07578-Seq.2000_Diff"
"2353","Methylobacterium","NA","PC07578-Seq.2000_Diff"
"2354","Mogibacterium","NA","PC07578-Seq.2000_Diff"
"2355","Moraxella","NA","PC07578-Seq.2000_Diff"
"2356","Mycobacterium","NA","PC07578-Seq.2000_Diff"
"2357","Nevskia","NA","PC07578-Seq.2000_Diff"
"2358","Nocardioides","NA","PC07578-Seq.2000_Diff"
"2359","Nosocomiicoccus","NA","PC07578-Seq.2000_Diff"
"2360","Odoribacter","NA","PC07578-Seq.2000_Diff"
"2361","Oribacterium","NA","PC07578-Seq.2000_Diff"
"2362","Oscillibacter","NA","PC07578-Seq.2000_Diff"
"2363","Oscillospira","NA","PC07578-Seq.2000_Diff"
"2364","other","NA","PC07578-Seq.2000_Diff"
"2365","Papillibacter","NA","PC07578-Seq.2000_Diff"
"2366","Paracoccus","NA","PC07578-Seq.2000_Diff"
"2367","Parasutterella","NA","PC07578-Seq.2000_Diff"
"2368","Pedobacter","NA","PC07578-Seq.2000_Diff"
"2369","Peptoniphilus","NA","PC07578-Seq.2000_Diff"
"2370","Phascolarctobacterium","NA","PC07578-Seq.2000_Diff"
"2371","Phenylobacterium","NA","PC07578-Seq.2000_Diff"
"2372","Porphyromonas","NA","PC07578-Seq.2000_Diff"
"2373","Prevotella","NA","PC07578-Seq.2000_Diff"
"2374","Pseudobutyrivibrio","NA","PC07578-Seq.2000_Diff"
"2375","Rhizobium","NA","PC07578-Seq.2000_Diff"
"2376","Roseburia","NA","PC07578-Seq.2000_Diff"
"2377","Rothia","NA","PC07578-Seq.2000_Diff"
"2378","Rubellimicrobium","NA","PC07578-Seq.2000_Diff"
"2379","Ruminococcus","NA","PC07578-Seq.2000_Diff"
"2380","Salinarimonas","NA","PC07578-Seq.2000_Diff"
"2381","Scardovia","NA","PC07578-Seq.2000_Diff"
"2382","Sediminibacterium","NA","PC07578-Seq.2000_Diff"
"2383","Solobacterium","NA","PC07578-Seq.2000_Diff"
"2384","Sphingomonas","NA","PC07578-Seq.2000_Diff"
"2385","Stomatobaculum","NA","PC07578-Seq.2000_Diff"
"2386","Succiniclasticum","NA","PC07578-Seq.2000_Diff"
"2387","Sutterella","NA","PC07578-Seq.2000_Diff"
"2388","Synergistes","NA","PC07578-Seq.2000_Diff"
"2389","Thalassospira","NA","PC07578-Seq.2000_Diff"
"2390","Treponema","NA","PC07578-Seq.2000_Diff"
"2391","Turicibacter","NA","PC07578-Seq.2000_Diff"
"2392","uncultured","NA","PC07578-Seq.2000_Diff"
"2393","Veillonella","NA","PC07578-Seq.2000_Diff"
"2394","Weissella","NA","PC07578-Seq.2000_Diff"
