"","SC249360.PC04924.C01","SC249365.PC04924.H01","SC249382.PC04924.D02","SC249385.PC04924.G02","SC249394.PC04924.G03","SC249398.PC04924.C04","SC249410.PC04924.E05","SC249417.PC04924.D06","SC249421.PC04924.H06","SC249426.PC04924.D07","SC249433.PC04924.B08","SC249436.PC04924.E08","SC249447.PC04924.G09","SC249452.PC04924.D10","SC253845.PC04924.H10","SC253846.PC04924.A11","SC249410.PC04925.F02","SC249426.PC04925.F03","SC249433.PC04925.C04","SC249436.PC04925.E04","SC249447.PC04925.C05","SC253182.PC04925.H05","SC253186.PC04925.D06","SC253193.PC04925.C07","SC253200.PC04925.C08","SC253846.PC04925.D09","SC249360.PC07578.B09","SC249365.PC07578.E09","SC249382.PC07578.H05","SC249385.PC07578.C07","SC249410.PC07578.B01","SC249421.PC07578.F02","SC249426.PC07578.F03","SC249433.PC07578.G08","SC249436.PC07578.E04","SC253182.PC07578.A01","SC253186.PC07578.D06","SC253200.PC07578.C08","SC253845.PC07578.C09","SC253846.PC07578.D09","SC304090.PC07578.G04","SC249396.PC04924.A04","SC249399.PC04924.D04","SC249401.PC04924.F04","SC249405.PC04924.A05","SC249407.PC04924.B05","SC249411.PC04924.F05","SC249414.PC04924.A06","SC249418.PC04924.E06","SC249419.PC04924.F06","SC249424.PC04924.B07","SC249429.PC04924.G07","SC249430.PC04924.H07","SC249435.PC04924.D08","SC249440.PC04924.A09","SC249441.PC04924.B09","SC249445.PC04924.E09","SC249448.PC04924.H09","SC249449.PC04924.A10","SC249453.PC04924.E10","SC249396.PC04925.A02","SC249405.PC04925.C02","SC249411.PC04925.G02","SC249414.PC04925.H02","SC249418.PC04925.B03","SC249419.PC04925.C03","SC249424.PC04925.E03","SC249429.PC04925.G03","SC249430.PC04925.H03","SC249435.PC04925.D04","SC249440.PC04925.G04","SC249441.PC04925.H04","SC249445.PC04925.B05","SC249448.PC04925.A11","SC249448.PC04925.D05","SC249449.PC04925.E05","SC249453.PC04925.F05","SC253183.PC04925.A06","SC253184.PC04925.B06","SC253188.PC04925.E06","SC253190.PC04925.G06","SC253190.PC04925.H06","SC253197.PC04925.G07","SC253197.PC04925.H07","SC253199.PC04925.A08","SC253199.PC04925.B08","SC253199.PC04925.E11","SC253201.PC04925.D08","SC253201.PC04925.E08","SC253203.PC04925.G08","SC253203.PC04925.H08","SC249411.PC07578.G02","SC249414.PC07578.H02","SC249424.PC07578.E03","SC249429.PC07578.G03","SC249430.PC07578.H03","SC249441.PC07578.H04","SC249448.PC07578.D05","SC249453.PC07578.F05","SC253183.PC07578.D08","SC253184.PC07578.G06","SC253201.PC07578.E08","SC304095.PC07578.A06","SC304096.PC07578.A07","SC304098.PC07578.A08","SC304929.PC07578.B04","SC304931.PC07578.B06"
"Actinomyces",0,0,0,0,0,0,0,0,0,0,6.82920166632521e-06,0,3.51375282857103e-05,0,0,7.81152355955505e-06,0,0,0,0,0,0,0,0,8.50029326011747e-06,0,0,0,0,0,1.59794185089605e-05,1.68324664613106e-05,6.42545508285624e-06,0,0,0,1.41091483718043e-05,0,0,0,0,0,2.28267072474795e-05,1.46849347254651e-05,7.4380411174913e-06,2.55920289360541e-05,3.24120216188184e-05,4.78380613283946e-05,4.25888332079329e-05,5.20566078426998e-05,1.54384123136777e-05,1.57115361954515e-05,7.51585846135346e-05,8.50859755107092e-05,8.26917069405906e-05,3.85083409066404e-05,8.5831551678397e-05,8.54678939856243e-06,8.68130914141853e-05,7.21656924298189e-05,1.87220339617696e-05,0,7.25215751686127e-05,3.43112026076514e-05,7.45879018423212e-05,1.00598561440571e-05,2.43999642133858e-05,4.72191835803159e-05,0.000150451354062187,9.78728957327418e-05,5.82556591211718e-05,5.43345377489201e-05,0.000138089361077787,2.85557229238205e-05,7.84602951676304e-06,6.61446749402631e-05,8.53082185937793e-05,9.09759444440233e-05,5.780848050409e-05,5.10438466642846e-05,9.44527191484724e-05,0.000101749160569425,5.71666571388905e-05,4.16617482658297e-05,7.36404138591259e-05,7.93741786977343e-05,8.60059688142357e-05,6.43019620136159e-05,8.24940707386657e-05,0.000117172624569146,9.34478668727312e-05,7.90568517585208e-05,9.25944978291734e-05,7.21412236594357e-05,7.93027700457577e-06,7.9172802558865e-05,6.99814549144477e-05,6.95816749700799e-06,0.000131999509716107,3.83388541283278e-05,2.79841609648939e-05,6.76846437080355e-05,1.45868280942309e-05,1.36287129724904e-05,1.691379601962e-05,7.74803393638864e-06,4.31350558598973e-05
"Adlercreutzia",0,0,9.91316071216147e-06,0,0,0,0,0,0,0,0,0,0.00127197852394271,2.86145547932956e-05,7.68923199950789e-06,7.81152355955505e-06,9.95034776465437e-06,0,0,7.38661545279953e-06,0.00130425005621767,0,0,8.6788228044748e-06,1.70005865202349e-05,7.23452895981943e-06,6.83018120470736e-06,0,0,0,0,0,0,8.31186102568365e-06,0,0,0,7.38612442665209e-06,7.69971126082772e-06,3.87877534133223e-05,0.000119158266008913,6.74146482399961e-05,0.000114133536237398,9.54520757155234e-05,8.92564934098956e-05,0.000631270047089333,0.000972360648564553,0.000628728806030329,0.000503967859627206,0.000483382787110784,0.000177541741607293,0.000549903766840803,0.000714006553828578,0.000402224611505171,0.000284826990573145,0.000300365059071795,0.000366734811716787,0.000170935787971249,0.000241836468939516,0.000312718000529215,4.6805084904424e-05,5.15065670873036e-05,0.00108782362752919,0.000400297363755933,0.000530402857545395,0.000452693526482571,0.000154533106684777,0.00068467816191458,0.000611835506519559,0.00058723737439645,0.000349533954727031,0.000316951470202034,0.000448790423502809,0.000171334337542923,0.000141228531301735,0.000330723374701315,0.000358294518093873,0.000667156925922837,0.00134886454509543,0.000263726541098804,0.00159116503796273,0.00160948672173455,0.00276849953858341,0.00277050625967768,0.00241540557457933,0.00331607679892757,0.00327682741182238,0.00172811522911593,0.00167050493245798,0.00253874019899817,0.00306221471444488,0.00110679592461929,0.000679026317413939,0.000339063751199348,0.000372723019215061,0.00079172802558865,0.000482872038909689,0.00020874502491024,0.00033942731069856,0.000828119249171881,0.00135723180679735,0.00134692440978991,5.83473123769236e-05,0.000218059407559847,0.0003664655804251,0.000418393832564987,0.000395404678715726
"Akkermansia",0.231811273376066,0.178840026594596,0.254431182838336,0.250337328359394,0.0976878958456559,0.184396620599385,0.351429837834533,0.251489935511818,0.398572112932886,0.425386834513506,0.225418288602062,0.200162286671553,0.130163459781585,0.205860260821667,0.244002399040384,0.280636795400575,0.34878954019443,0.468451438787479,0.237782559914657,0.202083025557689,0.137620868000899,0.372311791900278,0.321830631106853,0.277817796794043,0.292563093426723,0.26323557073199,0.194687485058979,0.132869891360579,0.19112083673318,0.251688803435803,0.301779308250973,0.3539699372149,0.430190643252308,0.232166902169396,0.18108250206042,0.338886158462454,0.280031322309385,0.247848791260738,0.218641000962464,0.211619517997518,0.209972752476506,0.0954784032359031,0.063640859805973,0.0596575473222022,0.0971482550355538,0.0611308264519211,0.0805195647065497,0.0856916358566772,0.120114705924107,0.0777502621422038,0.142859348344616,0.0770022388939079,0.0332877371253345,0.0390312574933672,0.0583344052628677,0.0215877759122626,0.0581469748279467,0.0838952847362888,0.0517095978073494,0.0568665656346973,0.107249171549997,0.0738810198300283,0.0820400319094931,0.0866472236518557,0.104887165079602,0.0795231628187717,0.159803498954868,0.0734415701952513,0.0356970912738215,0.0411147722823959,0.0615845539280959,0.025528176985701,0.0553134196967212,0.0978604624599328,0.0839917459769484,0.0524692633963637,0.0696029755506646,0.18127715063342,0.13469375957453,0.118506797338914,0.133483488938133,0.13965534784338,0.107538648743559,0.102564280605762,0.086689495194963,0.0746822828013793,0.0712043415813057,0.0713108758731001,0.0694187605265871,0.126107037192544,0.123193041728067,0.0776931210656864,0.0787361879874072,0.146158119134017,0.0684858722115163,0.0355327537884186,0.0247524406032401,0.0758370675498901,0.058400354512969,0.157120291988713,0.141963648574907,0.063982293697206,0.0414703522718985,0.0358230720481911,0.0328635056661217,0.0395149730755821,0.0205538541172411
"Alistipes",0.06355080193711,0.0613575332648321,0.0715036282168206,0.0699702798282051,0.108753298021519,0.0822241487752223,0.0801198282054809,0.0777491318898601,0.0902010477353155,0.0682096337092403,0.0432151881445059,0.0460684745052874,0.0280889401115968,0.0424210774810607,0.0720250361393904,0.0667025996750406,0.0797420869859402,0.0669574228224603,0.0422023579613383,0.0456197370364899,0.0268675511580841,0.0741207715213134,0.0608228093794653,0.0556920059363148,0.0472191290599526,0.0704570775396814,0.0688345661810408,0.0724133471288153,0.0767153771975373,0.0764436783133329,0.0785148728437772,0.0924944032049016,0.0726012169811927,0.0510182029756462,0.0511552562025748,0.0668796399286065,0.0654382301484282,0.0535494020932277,0.0706448508180943,0.073716125362019,0.0701286114884456,0.0815524630423268,0.0780292942743009,0.0851285666035214,0.0861176400583142,0.157962533269638,0.0921149654406819,0.0936054180021459,0.0943129711389674,0.0724107415091954,0.0884543833512162,0.065682077065085,0.00852298349517482,0.0137607227666865,0.0195611826751686,0.0135549359991374,0.0118837684732908,0.0314094510397169,0.0165440948495033,0.0199257495209,0.0834628274015689,0.0856657223796034,0.0823754441946479,0.0962543603819981,0.0771156029603109,0.0715155173281022,0.0824556123984351,0.0557422462165629,0.00852557673019057,0.0123156727130367,0.0181507989347537,0.0153495069140699,0.0134896044602864,0.026242709366991,0.0238597757604764,0.0156184113702696,0.0176076163177561,0.0398550449951859,0.0416702796966982,0.0646725537236486,0.0368656228430268,0.0388866791848967,0.033458827756862,0.0273787122353611,0.0500239331345042,0.0475980491590747,0.0475096971729838,0.0480416033694228,0.0452617468119479,0.0362453985333893,0.034992631995112,0.0885239097566037,0.103973332784625,0.0880988623329029,0.0591915875621535,0.011020854116194,0.0172084397634627,0.0265662835035765,0.0209973505812693,0.04608330266225,0.0456211784130182,0.0486043426467403,0.0899423820290278,0.0662696168287348,0.0607994587585274,0.0475264401658079,0.0565284907043955
"Ambiguous_taxa",9.44010723961824e-06,0,0,2.64571262269492e-05,0,8.49949852958675e-06,1.52842098827701e-05,2.09604057934562e-05,7.72666161858108e-06,2.9140076347e-05,2.73168066653008e-05,1.30876348026385e-05,7.02750565714205e-06,0,3.84461599975394e-05,7.81152355955505e-06,1.99006955293087e-05,1.13873168065409e-05,1.83928341518145e-05,7.38661545279953e-06,1.798965594783e-05,8.9420643649793e-06,3.30379192718443e-05,1.73576456089496e-05,1.70005865202349e-05,4.34071737589166e-05,4.78112684329515e-05,0,0,0,7.98970925448023e-06,1.68324664613106e-05,1.28509101657125e-05,8.31186102568365e-06,7.10489669480206e-06,1.29335989032308e-05,7.05457418590214e-06,0,0,1.29292511377741e-05,0,1.92613280685703e-05,0,3.67123368136629e-05,7.4380411174913e-06,0,1.62060108094092e-05,4.10040525671954e-05,1.41962777359776e-05,0,3.85960307841942e-05,7.85576809772575e-06,7.51585846135346e-06,0,9.1879674378434e-06,3.08066727253123e-05,0,1.70935787971249e-05,9.30140265151985e-05,2.40552308099396e-05,1.87220339617696e-05,3.09039402523822e-05,9.06519689607658e-06,2.28741350717676e-05,8.2875446491468e-06,4.02394245762286e-05,2.43999642133858e-05,1.57397278601053e-05,0,3.26242985775806e-05,1.66444740346205e-05,0,1.72611701347234e-05,7.13893073095512e-06,7.84602951676304e-06,8.26808436753289e-06,4.26541092968897e-05,9.85572731476919e-05,2.8904240252045e-05,8.50730777738077e-06,2.90623751226069e-05,2.77497710643887e-05,1.63333306111116e-05,2.08308741329149e-05,2.20921241577378e-05,6.173547232046e-05,8.60059688142357e-06,1.6075490503404e-05,1.37490117897776e-05,0,3.59414872587428e-05,9.88210646981511e-06,0,0,0,0,0,1.3916334994016e-05,1.88570728165867e-05,0,0,0,0,1.36287129724904e-05,1.127586401308e-05,0,7.18917597664956e-06
"Anaerofilum",0.000368164182345111,0.000207230621778211,0.000237915857091875,0.000149923715286046,0.00041869089314078,0.000331480442653883,0.000244547358124322,0.000258511671452626,0.000301339803124662,0.00018212547716875,0.000143413234992829,0.000189770704638258,6.32475509142785e-05,7.86900256815629e-05,0.000499800079968013,0.000328083989501312,0.00015920556423447,0.000250520969743899,0.000156339090290423,0.000243758309942384,7.195862379132e-05,0.000205667480394524,0.000206486995449027,0.00019961292450292,0.000110503812381527,0.000412368150709707,0.000321018516621246,0.000271598551474392,0.000445070840442104,0.000154699551371301,0.000375516334960571,0.000227238297227693,0.000224890927899969,0.000232732108719142,0.000184727314064854,0.000206937582451693,9.17094644167278e-05,0.000118177990826433,0.000346487006737247,0.000433129913115432,0.000222428763216638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5813287036686e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Anaerostipes",9.44010723961824e-06,8.63460924075881e-06,2.97394821364844e-05,0.000123466589059096,0,1.69989970591735e-05,2.29263148241552e-05,6.98680193115205e-06,0,0,4.09752099979512e-05,6.54381740131923e-06,0.00577660965017077,0.000236070077044689,2.30676959985237e-05,7.81152355955505e-06,9.95034776465437e-06,6.83239008392452e-05,6.43749195313506e-05,7.38661545279953e-06,0.00653024510906229,8.9420643649793e-06,1.65189596359221e-05,1.73576456089496e-05,1.70005865202349e-05,2.17035868794583e-05,6.83018120470736e-06,3.23331608898086e-05,5.93427787256138e-05,0.000132599615461115,7.98970925448023e-06,0.00014307596492114,6.42545508285624e-06,5.81830271797856e-05,7.10489669480206e-06,0,9.17094644167278e-05,2.21583732799563e-05,1.53994225216554e-05,0,0.00210512936615746,0.00432416815139404,0.00400228267072475,0.0041484940599439,0.0035925738597483,0.00431652221388112,0.00696858464804596,0.00783860804909552,0.0130818699337034,0.0139883541931598,0.0067388669749203,0.0128677481440748,0.00670414574752728,0.00611072005940548,0.00245318730590419,0.00335792732705904,0.00230964902698232,0.00107689546421887,0.00189128520580904,0.00181216072101545,0.00534514069608522,0.00338913211434458,0.00867539342954529,0.00637044661748728,0.0133015091618806,0.0134097882400282,0.00686452326536588,0.01794328976052,0.0107221664994985,0.00592946626647527,0.00232190412782956,0.00326007226493521,0.00224395211751405,0.00102086709452658,0.00121613457509827,0.00233159979164427,0.00167204108443807,0.00159966035647408,0.00225453073965951,0.00144624232215473,0.00402513895448106,0.00436596398079716,0.00547166575472237,0.005138282286119,0.00632571155049891,0.00549445703652094,0.00511735514444702,0.00427608047390546,0.00358849207713196,0.00604415455069181,0.00810839952557237,0.00793533149526153,0.00691372250457828,0.00651435249644705,0.0167090936486411,0.0103558025746995,0.00333111725392771,0.00130117732194049,0.0021308492282743,0.0018709360814624,0.0030712616658971,0.00356698072341347,0.00361753336736927,0.0100852475996429,0.0140497265602977,0.015449579669159,0.00849760600439978
"Anaerotruncus",0.0109882848269156,0.0115876456010983,0.00589833062373607,0.00413613073347973,0.00702470276269531,0.00444523773097387,0.00507435768107968,0.00537983748698708,0.00271978488974054,0.00343124398985925,0.00664481322133443,0.00715239241964192,0.0030921024891425,0.00479293792787701,0.0166933226709316,0.0160058117735283,0.00394033771480313,0.00331370919070339,0.00593168901396016,0.00695819175653715,0.00340004497413987,0.00475717824216899,0.00516217488622567,0.00629214653324423,0.00421614545701827,0.0154457193292145,0.0130593064634005,0.0139226590791516,0.00737334025665752,0.00433158743839643,0.00512939334137631,0.0035011530239526,0.00431148036059654,0.00539439780566869,0.00789354022792509,0.00447502522051786,0.00538264010384333,0.00514812872537651,0.015330125120308,0.016542976830782,0.00502053494117554,0,7.60890241582652e-06,0,7.4380411174913e-06,0,0,1.36680175223985e-05,0,2.23099747897285e-05,0,0,0,0,0,7.70166818132808e-06,7.80286833439973e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.05575629148668e-06,0,0,0,8.26808436753289e-06,8.53082185937793e-06,0,0,0,0,0,8.16666530555578e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76846437080355e-06,0,0,2.255172802616e-05,0,0
"Bacillus",3.7760428958473e-05,8.63460924075881e-06,0.000307307982077005,2.64571262269492e-05,0.00152855405432348,4.24974926479338e-05,3.05684197655402e-05,4.89076135180644e-05,7.72666161858108e-06,4.37101145205e-05,3.4146008331626e-05,3.92629044079154e-05,3.51375282857103e-05,9.29973030782107e-05,6.9203087995571e-05,7.81152355955505e-06,2.98510432939631e-05,4.55492672261635e-05,5.51785024554434e-05,2.95464618111981e-05,8.994827973915e-06,3.57682574599172e-05,1.65189596359221e-05,4.3394114022374e-05,5.95020528208223e-05,5.0641702718736e-05,2.73207248188294e-05,0.000168132436627005,0.000252206809583859,2.20999359101859e-05,3.19588370179209e-05,0.000176740897843761,0.000134934556739981,2.4935583077051e-05,0.000525762355415352,5.17343956129232e-05,0.00120633218578927,0.000280672728212779,2.30991337824832e-05,8.40401323955316e-05,0.00039719422002971,0.000221505272788559,5.32623169107856e-05,2.20274020881977e-05,3.71902055874565e-05,4.26533815600901e-05,1.62060108094092e-05,4.78380613283946e-05,7.09813886798881e-06,6.69299243691855e-05,0.000146664916979938,7.07019128795318e-05,5.26110092294742e-05,3.0940354731167e-05,2.75639023135302e-05,3.08066727253123e-05,6.24229466751978e-05,7.69211045870619e-05,3.10046755050662e-05,2.40552308099396e-05,0.00021530339056035,2.06026268349215e-05,2.71955906882297e-05,3.43112026076514e-05,0,1.00598561440571e-05,4.87999284267716e-05,4.72191835803159e-05,5.01504513540622e-05,2.44682239331854e-05,0.000141478029294274,1.81115125829734e-05,3.45223402694469e-05,2.85557229238205e-05,4.70761771005782e-05,5.78765905727302e-05,1.70616437187559e-05,2.27439861110058e-05,0,1.70146155547615e-05,1.45311875613034e-05,3.69996947525183e-05,8.16666530555578e-06,1.38872494219432e-05,2.94561655436504e-05,3.52774127545486e-05,5.16035812885414e-05,0,3.4372529474444e-05,9.76438538076221e-06,3.59414872587428e-05,7.90568517585208e-05,6.1729665219449e-05,5.77129789275486e-05,3.17211080183031e-05,2.37518407676595e-05,4.19888729486686e-05,2.7832669988032e-05,5.657121844976e-05,3.83388541283278e-05,4.19762414473408e-05,2.70738574832142e-05,7.29341404711545e-05,0.00031346039836728,6.201725207194e-05,6.19842714911091e-05,2.87567039065982e-05
"Bacteroides",0.472024242195391,0.562622503518603,0.472907331773663,0.496529706943232,0.606636582950641,0.513191221717919,0.400897183120119,0.510078461785687,0.348611518907141,0.341383279424192,0.244608345284436,0.284597162600775,0.184078483183179,0.266344276015996,0.406852643557961,0.358775465566804,0.416720564383725,0.288850678114716,0.241654251503614,0.271480277736741,0.159244434450191,0.237760549400435,0.215605461168056,0.212648516355242,0.212260822998393,0.364533445227381,0.479615324194551,0.574450336264873,0.524018989689192,0.45938400111973,0.431620073345531,0.362722819774782,0.299818159621155,0.263976394314687,0.278014607667604,0.235210429654156,0.235926124499125,0.219958785425699,0.414999037536092,0.40072920976417,0.34933231651613,0.241517792651803,0.287898040707628,0.281370691807275,0.213613102853233,0.25646625264451,0.189861519637634,0.188434123572546,0.156073877429338,0.11092519465453,0.219603695955908,0.116493185121175,0.0206009680425698,0.0339260989627246,0.0475017916536504,0.0270020486437362,0.0271071645937046,0.0654427664247925,0.0359530217156747,0.0439649435102996,0.24502461947466,0.227143960855009,0.197947639422728,0.19708354777835,0.142156253366815,0.109612192545647,0.236695919512651,0.123053192410303,0.0192176529588766,0.0318413154117186,0.0464380825565912,0.0288606953009681,0.0325631974591558,0.064900019275113,0.0601398162459887,0.0348830479466212,0.0428929723089522,0.0717951828237417,0.0947480995462034,0.164471781260102,0.0811348857485378,0.0829718154825223,0.0558844906859182,0.0576251414763535,0.0946647520159063,0.100805206946123,0.0998013262120391,0.107520918232018,0.0964218196817104,0.0839053635768897,0.0799626208532509,0.204579368138112,0.204201732545937,0.243736338255769,0.129406260160667,0.0240289455766155,0.0315686343119073,0.0655041888168332,0.0434184101601908,0.0814470617102196,0.0996585932362283,0.100863656053715,0.423674421996937,0.239769947325024,0.141692507188363,0.161647232014876,0.159269004586694
"Bifidobacterium",0,8.63460924075881e-06,1.98263214243229e-05,8.81904207564974e-06,6.64588719271079e-06,5.09969911775205e-05,1.52842098827701e-05,0,0,7.28501908675001e-06,6.82920166632521e-06,1.30876348026385e-05,7.02750565714205e-06,1.43072773966478e-05,0,0,0,0,0,0,0,0,0,0,1.70005865202349e-05,7.23452895981943e-06,6.83018120470736e-06,0,3.70892367035086e-05,0,7.98970925448023e-06,0,0,8.31186102568365e-06,0,2.58671978064616e-05,1.41091483718043e-05,0,7.69971126082772e-06,0,0,9.63066403428516e-06,7.60890241582652e-06,2.20274020881977e-05,0,1.7061352624036e-05,0,6.83400876119923e-06,2.12944166039664e-05,1.48733165264857e-05,7.71920615683883e-06,0,2.25475753840604e-05,0,0,0,0,0,6.20093510101323e-06,0,0,0,0,1.14370675358838e-05,0,0,0,1.57397278601053e-05,1.00300902708124e-05,0,0,0,0,0,0,4.13404218376644e-05,0,3.03253148146744e-05,9.63474675068166e-06,0,7.26559378065172e-06,0,8.16666530555578e-06,0,7.36404138591259e-06,8.81935318863714e-06,0,0,0,0,7.18829745174855e-06,0,1.02882775365748e-05,0,7.93027700457577e-06,1.5834560511773e-05,0,0,0,0,0,0,1.45868280942309e-05,0,5.63793200654e-06,0,0
"Bilophila",0.00124609415562961,0.00182190254980011,0.00265672707085927,0.00155215140531435,0.000711109929620055,0.00100294082649124,0.00346187353844743,0.00449251364173077,0.00366243760720743,0.00354780429524725,0.0014887659632589,0.00229687990786305,0.00194661906702835,0.00232493257695527,0.00279119121582136,0.00294494438195226,0.00371147971621608,0.0041791452680005,0.00171972999319465,0.00244496971487664,0.00152012592759163,0.000867380243402992,0.00179230712049755,0.00275986565182299,0.00298360293430123,0.00299509498936524,0.00176901693201921,0.00196585618210036,0.0021363400341221,0.0017237950009945,0.00356341032749818,0.00437644127994075,0.00460705129440793,0.00281772088770676,0.00299826640520647,0.00080188313200031,0.00208815395902703,0.00294706364623418,0.00296438883541867,0.00275393049234588,0.00270886458060262,0.00161795155775991,0.00146851816625452,0.00160800035243843,0.00232810686977478,0.00269569371459769,0.00219591446467495,0.00192719047065818,0.00130605755170994,0.00162119150138694,0.00172138297297506,0.00251384579127224,0.00082674443074888,0.0012221440118811,0.00221430015252026,0.00115525022719921,0.00145133351019835,0.00286317444851841,0.00128359356590974,0.00197252892641505,0.00153520678486511,0.00188514035539531,0.00240227717746029,0.00178418253559787,0.00108566834903823,0.0018308938182184,0.00200079706549764,0.00188876734321264,0.00105315947843531,0.00146809343599113,0.00175599201065246,0.00143986525034638,0.00153624414199039,0.00263426543972244,0.00228319458937805,0.00162881262040398,0.00161232533142243,0.00435168267590578,0.00403695888853562,0.00461946812311776,0.00397427979801649,0.00331147268035039,0.00313599947733342,0.0025205357700827,0.0026878751058581,0.0031573284415321,0.00356064710890936,0.00263638044255825,0.00256419069879352,0.00378858152773574,0.00291126046795816,0.00232229502040655,0.00174900718121772,0.00219309319924685,0.00166535817096091,0.000997577312241699,0.00114769586059694,0.00250494029892288,0.00237599117488992,0.00514507422402159,0.0044704697141418,0.00282244964262508,0.000933556998030778,0.00209882179776353,0.00204093138636748,0.00193700848409716,0.0015528620109563
"Blautia",0.00128385458458808,0.00134699904155837,0.00129862405329315,0.0017902655413569,0.000186084841395902,0.000416475427949751,0.000412673666834793,0.000398247710075667,0.000378606419310473,0.0003059708016435,0.00561360376971932,0.00602031200921369,0.043928937862795,0.0070320268404524,0.00124565558392028,0.0018591426071741,0.000348262171762903,0.000409943405035471,0.00591329617980835,0.00705421775742355,0.048464133123454,0.000563350054993696,0.00161885804432037,0.00394018555323156,0.00391013489965404,0.00151201655260226,0.00130456461009911,0.00117046042421107,0.000934648764928418,0.00193742771479296,0.000423454590487452,0.000740628524297665,0.000398378215137087,0.00524478430720638,0.00591127405007531,0.001008820714452,0.00179186184321914,0.00443906078041791,0.00131665062560154,0.00153858088539512,0.0102317231079653,0.0263976501179756,0.0247213239490204,0.0228203885633728,0.0236083425069174,0.0334487818194226,0.046000761682508,0.0381747729400589,0.052043554180094,0.0699417709657988,0.0354774714968313,0.0586825876900114,0.0756846947058293,0.0533875820886286,0.03344420147375,0.0438610002926634,0.0253047020084583,0.00745280035554644,0.0153225106346037,0.0217860207035353,0.0215116170220733,0.0253206283801185,0.0489248676481253,0.0355464059015268,0.0685877195163389,0.068306423218148,0.032590218867679,0.0634074936844342,0.067703109327984,0.0501272347644526,0.0320739014647137,0.0522426580455867,0.0242001605288823,0.00954475038728699,0.00853648011423819,0.0145104880650202,0.0214464861544761,0.0106290228425434,0.0213602335462612,0.00749493815187246,0.019464525738366,0.0213025742537624,0.0230626628228895,0.0279619767110827,0.0196693545417725,0.0195966027851517,0.0181472594198037,0.016831038557064,0.0165881827243667,0.0282776600626874,0.0247708730187255,0.0443805401559396,0.0336735323772094,0.0294841181096114,0.0598101491685105,0.0644941649644514,0.0501067217187445,0.00776531492666091,0.0181499325859647,0.00946969696969697,0.0145657557822273,0.015608078839073,0.0210487929399752,0.0389985621707814,0.0449737836161696,0.0522837330027505,0.0662482566248257
"Butyricicoccus",9.44010723961824e-06,0,0,0.000167561799437345,0,3.3997994118347e-05,0,0,3.09066464743243e-05,0,6.82920166632521e-06,0,0.0027899197458854,5.72291095865912e-05,3.07569279980316e-05,7.81152355955505e-06,0,0,3.67856683036289e-05,2.21598463583986e-05,0.0027614121879919,1.78841287299586e-05,1.65189596359221e-05,2.60364684134244e-05,0,2.17035868794583e-05,0,0,2.22535420221052e-05,0.00013996626076451,0,6.73298658452423e-05,1.28509101657125e-05,4.15593051284183e-05,0,0,1.41091483718043e-05,3.69306221332605e-05,2.30991337824832e-05,0.000148686388084402,0.00141401142330577,0.0069437087687196,0.00593494388434468,0.00639528907294007,0.00627026866204516,0.00603971882890876,0.00532367455089093,0.00628728806030329,0.00348518618418251,0.00406785206999383,0.00437678989092762,0.00508268195922856,0.00744821573520128,0.00679914295217395,0.00857237361950789,0.00868748170853807,0.00770923391438693,0.00507679290274608,0.00592189302146764,0.00740099267919142,0.00709565087151068,0.00672675766160185,0.00562948727246356,0.00686224052153028,0.00378740790466009,0.00441627684724108,0.00423746045172467,0.00389558264537606,0.00763289869608827,0.00663904476053765,0.00833055925432756,0.00873880482128465,0.00706844917016925,0.00539703163260207,0.00516268742203008,0.00533291441705871,0.00743034583951818,0.00836978688885014,0.00938424333516394,0.00552124274752012,0.0111890144222037,0.0102674152938238,0.0126419978930004,0.0115472478943458,0.0107883206303619,0.0115004365579828,0.0118516225026017,0.0114296737479202,0.0110198329495068,0.0118149063107223,0.0118822556877404,0.00513869536430385,0.0071915059980658,0.00468196541549738,0.00371136963814146,0.00773518281000111,0.00896462437454075,0.00503771326783378,0.00711854498826147,0.00831953134584714,0.0100393177461557,0.0116417587177821,0.00299029975931734,0.00301875992340663,0.0084287083497773,0.00646960833688452,0.00746236466376224
