"","SC249358.PC04924.A01","SC249363.PC04924.F01","SC249383.PC04924.E02","SC249388.PC04924.A03","SC249397.PC04924.B04","SC249400.PC04924.E04","SC249409.PC04924.D05","SC249413.PC04924.H05","SC249427.PC04924.E07","SC249428.PC04924.F07","SC249434.PC04924.C08","SC249439.PC04924.H08","SC249443.PC04924.D09","SC249446.PC04924.F09","SC253848.PC04924.C11","SC253851.PC04924.E11","SC253185.PC04925.C06","SC253192.PC04925.B07","SC253195.PC04925.E07","SC253204.PC04925.A09","SC249439.PC07578.G07","SC249443.PC07578.E05","SC253195.PC07578.E07","SC304093.PC07578.A04","SC304926.PC07578.E06","SC304936.PC07578.B11","SC284724.PC04924.A12","SC284730.PC04925.A12","SC284725.PC04924.B12","SC284731.PC04925.B12","SC326764.PC07578.B12","SC284726.PC04924.C12","SC284732.PC04925.C12","SC326765.PC07578.C12","SC284727.PC04924.D12","SC284733.PC04925.D12","SC326766.PC07578.D12","SC249362.PC04924.E01","SC284728.PC04924.E12","SC284734.PC04925.E12","SC326767.PC07578.E12","SC284729.PC04924.F12","SC284735.PC04925.F12","SC326768.PC07578.F12","SC249368.PC04924.B02","SC249390.PC04924.C03","SC249391.PC04924.D03","SC249395.PC04924.H03","SC249404.PC04924.H04","SC249408.PC04924.C05","SC249412.PC04924.G05","SC249420.PC04924.G06","SC249425.PC04924.C07","SC249432.PC04924.A08","SC249437.PC04924.F08","SC249442.PC04924.C09","SC249451.PC04924.C10","SC253844.PC04924.G10","SC253854.PC04924.H11","SC249391.PC04925.H01","SC249408.PC04925.E02","SC249432.PC04925.B04","SC249437.PC04925.F04","SC253181.PC04925.G05","SC253189.PC04925.F06","SC253194.PC04925.D07","SC253196.PC04925.F07","SC261522.PC04925.F11","SC249362.PC07578.H08","SC249368.PC07578.C10","SC249408.PC07578.E02","SC249420.PC07578.H07","SC249437.PC07578.F04","SC249451.PC07578.F06","SC253181.PC07578.G05","SC253196.PC07578.F07","SC304092.PC07578.A03","SC304097.PC07578.A09","SC304924.PC07578.A.11.PC07578.A11","SC304924.PC07578.B.07.PC07578.B07","SC304927.PC07578.B02","SC304934.PC07578.C.05.PC07578.C05","SC304934.PC07578.D.02.PC07578.D02","SC304937.PC07578.D04"
"Lachnoclostridium",0.0640995901956236,0.0372764291452368,0.0618183439965618,0.0535213489448223,0.0541711853823655,0.0830781275184784,0.0490888585504838,0.0363762369854624,0.0396367521367521,0.0361656629972,0.0330275037034967,0.0246542068200001,0.026504083581579,0.0164942178940962,0.0339545851913343,0.0514598729130142,0.0519354676331421,0.0507522025107764,0.0492208401375908,0.0614860931845215,0.0229706031658129,0.026222777854949,0.0420954530197748,0.045440285985263,0.0428693131246344,0.0455470404425713,2.15320792093421e-05,1.69522556671391e-05,2.54207127967868e-05,8.999928000576e-06,0,3.87062267762639e-05,7.86843968840979e-06,1.62223894930828e-05,2.8174229434825e-05,4.78768460206975e-05,3.37646200804949e-06,2.85610921761648e-05,2.81425136893227e-05,8.87894447108128e-06,1.06861962840533e-05,3.30780808097514e-05,1.25768234297836e-05,1.04737632231261e-05,1.47572433469428e-05,0.000183242235764696,0.000144032551356607,6.9325503629394e-05,1.3393335476267e-05,1.74631309647507e-05,5.67146614489178e-05,2.10773327338003e-05,4.55463910695949e-05,2.28952405373971e-05,1.25347840256712e-05,2.09914690669712e-05,1.47137801908377e-05,1.75516193123978e-05,2.79298402413138e-05,6.43066139352432e-05,3.57087593586707e-05,2.39390225218324e-05,1.50734074944982e-05,7.43538649138982e-06,2.20978847904679e-05,3.91383305153735e-05,7.42569662316446e-05,0.000262195909743808,2.40494456602775e-05,1.48676776687481e-05,0,2.68517648322436e-05,6.80674957287646e-06,1.42134288475752e-05,2.15396545039418e-05,3.72481096584348e-06,0.000117629879611903,3.04057649330313e-05,6.21422505161259e-05,7.66440141024986e-05,2.12832977192818e-05,0.000127764271269101,8.95664090139634e-05,1.25185692109963e-05
"[Clostridium] innocuum group",1.28869300755174e-05,0,4.05445950000405e-06,0,4.10792336258175e-06,0,0,0,0,0,3.49386477345781e-06,7.20777863470257e-06,0,8.69489609599165e-06,0,0,0,0,0,0,7.69147937914379e-06,2.70099242178698e-05,1.78536996436402e-05,3.6477712117896e-06,3.1788012104875e-06,0,0,0,0,0,0,0,0,0,0,0,3.37646200804949e-06,0,0,0,0,0,0,0,0,0,0,0,0,4.36578274118767e-06,0,0,0,0,0,0,7.35689009541886e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47832045069817e-06,0
"[Eubacterium] xylanophilum group",3.86607902265522e-05,0,0.00017028729900017,0.000127077052513496,0.000250583325117487,0.000214910159877808,0,4.02926860716243e-06,0,0,0,0.000295518924022805,0.000124716714890463,0.000308668811407704,0,0,0,0,4.77745735033529e-05,5.06162528787994e-05,0.000238435860753457,0.000127332499884243,0.000171395516578945,4.37732545414752e-05,1.9072807262925e-05,5.86324161384001e-05,0,0,0,0,0,3.51874788875127e-06,0,0,0,0,3.37646200804949e-06,0,0,0,0,0,4.19227447659453e-06,0,0,2.09419698016795e-05,2.70061033793637e-05,1.22339124051872e-05,4.46444515875567e-06,0,2.48126643839015e-05,3.51288878896672e-06,0,1.37371443224383e-05,0,4.19829381339424e-06,0,7.0206477249591e-06,0,2.14355379784144e-05,0,1.43634135130994e-05,0,7.43538649138982e-06,1.32587308742807e-05,3.91383305153735e-06,2.32053019473889e-05,8.73986365812693e-05,4.00824094337959e-06,0,9.17229233930144e-06,0,6.80674957287646e-06,0,7.17988483464725e-06,1.11744328975304e-05,1.21686082357141e-05,1.14021618498867e-05,3.79758197598547e-05,4.08768075213326e-05,1.27699786315691e-05,2.55528542538202e-05,8.95664090139634e-06,1.25185692109963e-05
"[Eubacterium] hallii group",0.000315729786850177,9.23369560199079e-06,0.000498698518500499,0.000157750823809858,0.000373821025994939,0.000525762355415352,3.7098593221345e-06,1.20878058214873e-05,0,1.43837980898316e-05,6.63834306956983e-05,0.00175869798686743,0.0037735714591143,0.00772106773324059,3.67314854947364e-06,1.10960697720867e-05,4.1947716366321e-06,1.28801799790482e-05,0.000165039435738855,0.000240427201174297,0.00177288599689264,0.00360775416338689,0.000332078813371707,7.29554242357919e-05,0.0001525824581034,0.0003069579433128,3.58867986822368e-06,1.35618045337113e-05,8.47357093226227e-06,4.499964000288e-06,3.58189281543939e-06,3.51874788875127e-06,7.86843968840979e-06,0,4.02488991926071e-06,1.10485029278533e-05,3.37646200804949e-06,1.90407281174432e-05,8.04071819694935e-06,0,7.12413085603556e-06,4.13476010121893e-06,2.09613723829727e-05,0,0,8.37678792067182e-05,4.95111895288335e-05,4.07797080172906e-05,0,1.3097348223563e-05,4.96253287678031e-05,3.51288878896672e-06,0,2.28952405373971e-05,1.25347840256712e-05,8.39658762678847e-05,5.88551207633509e-05,7.0206477249591e-06,0,5.89477294406396e-05,2.38058395724471e-05,1.91512180174659e-05,1.00489383296655e-05,7.43538649138982e-06,0,2.73968313607615e-05,3.71284831158223e-05,0.000205196798929937,1.20247228301388e-05,1.11507582515611e-05,4.58614616965072e-06,0,6.80674957287646e-06,5.21159057744424e-05,3.58994241732363e-05,3.72481096584348e-06,0.000150079501573807,0.000110220897882238,0.000186426751548378,0.00018650043431608,1.27699786315691e-05,0.000186170795277833,8.50880885632652e-05,2.92099948256581e-05
"Holdemania",6.4434650377587e-06,0,1.62178380000162e-05,1.75278693122064e-05,2.05396168129087e-05,3.83768142638943e-05,0,0,0,0,0,6.12661183949719e-05,1.06900041334683e-05,0.000139118337535866,0,0,0,8.58678665269883e-06,2.17157152287968e-05,1.26540632196998e-05,8.46062731705816e-05,5.78784090382924e-05,4.64196190734644e-05,0,1.271520484195e-05,3.44896565520001e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13476010121893e-06,0,0,0,0,0,4.07797080172906e-06,0,0,0,3.51288878896672e-06,0,4.57904810747942e-06,0,0,0,0,0,5.3588844946036e-06,0,4.78780450436648e-06,0,0,0,0,0,2.65995850464733e-05,0,0,0,0,0,0,0,0,0,0,3.45234725089588e-06,2.55480047008329e-06,0,7.30081550109147e-06,0,0
"Tyzzerella",0,0,1.62178380000162e-05,2.1909836640258e-05,5.34030037135627e-05,3.45391328375049e-05,0,0,0,0,3.49386477345781e-06,0.000115324458155241,1.78166735557804e-05,0.000134770889487871,0,0,8.3895432732642e-06,4.29339332634941e-06,0,3.79621896590995e-05,4.99946159644346e-05,2.70099242178698e-05,2.14244395723682e-05,1.45910848471584e-05,0,1.03468969656e-05,0,0,0,0,0,0,0,0,4.02488991926071e-06,0,0,0,0,0,0,0,8.38454895318906e-06,0,0,0,0,4.07797080172906e-06,0,0,0,0,0,9.15809621495883e-06,0,0,0,0,0,0,0,4.78780450436648e-06,5.02446916483274e-06,0,0,0,1.39231811684334e-05,3.41994664883228e-05,0,0,0,6.7129412080609e-06,0,4.7378096158584e-06,0,0,0,3.80072061662891e-06,1.03570417526877e-05,0,0,0,0,4.17285640366544e-06
"Ruminiclostridium 5",0.000103095440604139,4.61684780099539e-06,0.000166232839500166,3.50557386244128e-05,8.62663906142167e-05,9.59420356597358e-05,0,0,0,4.7945993632772e-06,2.79509181876625e-05,0.00100188123022366,0.000776806967032027,0.00213459699156595,3.67314854947364e-06,0,1.25843149098963e-05,5.58141132425424e-05,3.90882874118342e-05,0.000164502821856098,0.000903748827049395,0.000621228257011005,0.000528469509451749,4.37732545414752e-05,3.49668133153625e-05,7.58772444144001e-05,0,3.39045113342781e-06,4.23678546613114e-06,4.499964000288e-06,0,7.03749577750253e-06,7.86843968840979e-06,0,0,1.84141715464221e-05,6.75292401609897e-06,0,0,4.43947223554064e-06,3.56206542801778e-06,8.26952020243785e-06,2.51536468595672e-05,0,0,5.23549245041989e-06,9.00203445978791e-06,4.07797080172906e-06,8.92889031751134e-06,0,2.12679980433442e-05,3.51288878896672e-06,4.14058100632681e-06,9.15809621495883e-06,9.40108801925343e-06,1.67931752535769e-05,3.67844504770943e-06,3.51032386247955e-06,6.98246006032845e-06,0,1.19029197862236e-05,2.39390225218324e-05,1.00489383296655e-05,3.71769324569491e-06,8.83915391618714e-06,1.56553322061494e-05,5.56927246737335e-05,7.59988144184951e-05,4.00824094337959e-06,0,0,3.35647060403045e-06,2.38236235050676e-05,1.89512384634336e-05,7.17988483464725e-06,2.60736767609044e-05,3.65058247071422e-05,3.04057649330313e-05,5.52375560143341e-05,2.81028051709162e-05,4.25665954385636e-06,8.03089705120062e-05,2.6869922704189e-05,4.17285640366544e-06
"Dialister",6.4434650377587e-05,0,0.000218940813000219,9.20213138890836e-05,0.000238259555029741,0.000314689876963933,0,0,0,1.43837980898316e-05,1.7469323867289e-05,0.000410843382178047,0.000110463376045839,0.000830362577167203,0,3.69868992402891e-06,4.1947716366321e-06,4.29339332634941e-06,0.00013463743441854,0.000202465011515198,0.000549940775608781,0.000223796514948064,0.000142829597149121,3.6477712117896e-05,3.49668133153625e-05,2.41427595864e-05,3.58867986822368e-06,6.78090226685563e-06,0,4.499964000288e-06,3.58189281543939e-06,3.51874788875127e-06,0,0,0,1.10485029278533e-05,3.37646200804949e-06,0,4.02035909847468e-06,4.43947223554064e-06,0,0,1.67690979063781e-05,0,0,2.61774622520994e-05,9.00203445978791e-06,2.03898540086453e-05,0,8.73156548237534e-06,2.48126643839015e-05,0,0,4.57904810747942e-06,6.26739201283562e-06,4.19829381339424e-06,0,0,3.49123003016423e-06,4.82299604514324e-05,1.78543796793353e-05,1.43634135130994e-05,5.02446916483274e-06,3.71769324569491e-06,4.41957695809357e-06,2.73968313607615e-05,4.17695435053001e-05,0.000178597213883463,1.60329637735184e-05,7.43383883437407e-06,0,3.35647060403045e-06,6.80674957287646e-06,9.47561923171679e-06,7.17988483464725e-06,3.72481096584348e-06,1.21686082357141e-05,2.28043236997735e-05,1.03570417526877e-05,2.29932042307496e-05,0,7.30081550109147e-06,2.6869922704189e-05,4.17285640366544e-06
"Streptococcus",0.000173973556019485,9.23369560199079e-06,0.00017028729900017,6.5729509920774e-05,0.000168424857865852,0.000283988425552818,1.11295779664035e-05,0,1.37854976564654e-05,3.35621955429404e-05,3.49386477345781e-05,0.000291915034705454,0.000858763665388617,0.00233023215372576,7.34629709894728e-06,1.10960697720867e-05,4.1947716366321e-06,3.86405399371447e-05,8.68628609151871e-05,0.000442892212689495,0.000361499530819758,0.00107267984750969,0.000107122197861841,6.20121106004231e-05,5.7218421788775e-05,0.0001310606948976,0.0428201281876449,0.0594481701735233,0.00405884047655363,0.00466646266829865,0.00442005573425221,0.0472673403895958,0.0490046423794162,0.0471584862563916,0.0790005393352492,0.0770264795786837,0.0804847248858756,1.42805460880824e-05,0,1.77578889421626e-05,3.56206542801778e-06,8.26952020243785e-06,8.38454895318906e-06,3.49125440770869e-06,0,5.75904169546187e-05,2.25050861494698e-05,4.07797080172906e-06,8.92889031751134e-06,1.3097348223563e-05,5.67146614489178e-05,1.05386663669002e-05,3.31246480506145e-05,0,3.13369600641781e-06,2.93880566937597e-05,2.20706702862566e-05,1.05309715874387e-05,3.49123003016423e-06,2.14355379784144e-05,4.16602192517825e-05,5.26658495480313e-05,5.02446916483274e-06,3.71769324569491e-06,8.83915391618714e-06,1.95691652576868e-05,6.03337850632112e-05,9.11985773021941e-05,8.01648188675918e-06,7.43383883437407e-06,0,6.7129412080609e-06,3.40337478643823e-06,9.47561923171679e-06,1.43597696692945e-05,1.11744328975304e-05,6.48992439238083e-05,6.46122504826915e-05,7.59516395197095e-05,7.1534413162332e-05,8.51331908771273e-06,3.65040775054574e-05,6.26964863097744e-05,1.66914256146617e-05
"Rhodobacter",0,0,0,0,0,0,0,4.02926860716243e-06,0,0,0,0,0,0,0,0,0,4.29339332634941e-06,0,1.26540632196998e-05,0,0,0,0,0,0,0.00220344943908934,0.00221396459012836,0.0327800091514566,0.0319722442220462,0.0314633464908196,0.00171363022182187,0.00150287198048627,0.00157681625872765,0.0052444315647967,0.00532537841122528,0.0055745387752897,0,0,0,0,0,4.19227447659453e-06,0,4.9190811156476e-06,0,0,4.07797080172906e-06,0,0,0,3.51288878896672e-06,4.14058100632681e-06,0,3.13369600641781e-06,0,3.67844504770943e-06,0,0,5.3588844946036e-06,0,0,0,0,0,0,0,3.79994072092475e-06,0,0,4.58614616965072e-06,0,0,0,0,0,0,7.60144123325783e-06,0,0,8.51331908771273e-06,0,0,0
"Intestinibacter",6.4434650377587e-06,0,7.2980271000073e-05,3.06737712963612e-05,0.000127345624240034,0.000145831894202798,3.7098593221345e-06,0,0,1.43837980898316e-05,6.98772954691562e-06,0.000688342859614095,0.000413346826494106,0.00103469263542301,0,3.69868992402891e-06,4.1947716366321e-06,4.29339332634941e-06,4.77745735033529e-05,2.53081264393997e-05,0.000896057347670251,0.000343411893627201,0.000107122197861841,3.6477712117896e-05,1.271520484195e-05,2.41427595864e-05,7.17735973644735e-06,0,4.23678546613114e-06,0,0,0,7.86843968840979e-06,0,1.20746697577821e-05,3.68283430928443e-06,3.37646200804949e-06,0,0,0,0,0,0,0,4.9190811156476e-06,5.23549245041989e-06,4.05091550690456e-05,2.03898540086453e-05,0,8.73156548237534e-06,4.60806624272457e-05,3.51288878896672e-06,0,1.37371443224383e-05,3.13369600641781e-06,4.19829381339424e-06,3.67844504770943e-06,3.51032386247955e-06,3.49123003016423e-06,5.3588844946036e-06,5.95145989311178e-06,1.91512180174659e-05,0,7.43538649138982e-06,0,0,9.28212077895558e-06,7.59988144184951e-05,0,0,4.58614616965072e-06,3.35647060403045e-06,3.40337478643823e-06,9.47561923171679e-06,2.15396545039418e-05,3.72481096584348e-06,1.62248109809521e-05,1.52028824665157e-05,1.03570417526877e-05,2.55480047008329e-05,0,1.09512232516372e-05,2.23916022534909e-05,1.25185692109963e-05
"[Ruminococcus] gauvreauii group",0.000231964741359313,0,0.0003000300030003,0.000118313117857393,0.000209504091491669,0.000356904372654217,0,0,1.0339123242349e-05,0,7.3371160242614e-05,0.000580226180093557,0.00187787739277926,0.00495609077471524,0,3.69868992402891e-06,8.3895432732642e-06,4.29339332634941e-06,8.68628609151871e-05,6.32703160984992e-05,0.000473025981817343,0.00207590560417342,7.85562784320167e-05,4.01254833296856e-05,8.2648831472675e-05,0.000189693111036,3.58867986822368e-06,0,0,4.499964000288e-06,3.58189281543939e-06,0,3.93421984420489e-06,0,0,7.36566861856885e-06,0,4.7601820293608e-06,0,4.43947223554064e-06,0,8.26952020243785e-06,4.19227447659453e-06,3.49125440770869e-06,0,3.66484471529392e-05,3.60081378391517e-05,2.03898540086453e-05,4.46444515875567e-06,0,1.77233317027868e-05,3.51288878896672e-06,8.28116201265362e-06,4.57904810747942e-06,0,2.93880566937597e-05,4.41413405725132e-05,7.0206477249591e-06,0,7.50243829244504e-05,5.95145989311178e-06,9.57560900873296e-06,5.02446916483274e-06,7.43538649138982e-06,8.83915391618714e-06,1.56553322061494e-05,1.85642415579112e-05,0.000121598103069592,8.01648188675918e-06,0,0,1.00694118120913e-05,3.40337478643823e-06,2.84268576951504e-05,2.15396545039418e-05,3.72481096584348e-06,9.73488658857124e-05,5.32100886328048e-05,7.59516395197095e-05,0.000102192018803331,4.25665954385636e-06,8.76097860130977e-05,8.06097681125671e-05,0
"Lactobacillus",0.00956854558107168,0.0181165107711059,0.00886304846700886,0.00748001822898408,0.00920174833218312,0.0068272352575468,0.00678904255950614,0.0158390548947555,0.0156672180865729,0.0105193510030302,0.0356234452301758,0.0123253014653414,0.0190353340269958,0.00372576297713242,0.0656612034703908,0.0150388732311015,0.00683747776771033,0.0080372323069261,0.0112878287759286,0.00778224888011541,0.011741043272263,0.0196979518760322,0.00941961193198455,0.0248668563507697,0.0231575668184014,0.0150443881879824,0.028896050298937,0.0275847104215687,0.0037283712101954,0.00402746778025776,0.00369293149271801,0.0191842134894719,0.0193878353922417,0.0188731279362525,0.0742511692305216,0.0732884027547601,0.0731004024742714,0.0791237456920353,0.0378959048622223,0.03867668211603,0.040269149663741,0.0557034880836214,0.0562896693972348,0.0562755297978564,0.107181858428845,0.0977204665870872,0.128900131429703,0.0867384389527771,0.0852262580806457,0.0962611436604469,0.112497075650269,0.103075182845861,0.101415250587962,0.0371131849111207,0.0304469903983554,0.0287541143279371,0.0247963980666093,0.0978994222006922,0.0880976985811641,0.1208535631223,0.0913608608191589,0.0378906848475563,0.0363319365309055,0.104318472474199,0.100708900144078,0.0751573360886718,0.0717183061986003,0.0905221878538695,0.089628275734911,0.104776241451085,0.0915211329615497,0.108115274626425,0.0368415320631939,0.0336147592245153,0.113312942460403,0.0710246954967035,0.0970284258688386,0.0844368092190279,0.0868230810127806,0.087913238976036,0.0712692507427871,0.0629074767651547,0.0725667045831132,0.06106558061124
"Lachnospiraceae ND3007 group",0.000173973556019485,0,0.000113524866000114,6.13475425927224e-05,0.000184856551316179,0.000180371027040303,7.41971864426901e-06,0,0,4.7945993632772e-06,1.7469323867289e-05,0.000237856694945185,0.000516683533117633,0.00147378488827059,0,0,8.3895432732642e-06,0,2.17157152287968e-05,5.06162528787994e-05,0.000276893257649176,0.000598076893395688,5.35610989309205e-05,4.37732545414752e-05,3.814561452585e-05,7.24282787592001e-05,0,3.39045113342781e-06,0,1.3499892000864e-05,0,0,0,0,0,1.10485029278533e-05,0,0,0,1.33184167066219e-05,0,0,8.38454895318906e-06,0,0,5.23549245041989e-06,9.00203445978791e-06,8.15594160345812e-06,4.46444515875567e-06,0,2.48126643839015e-05,0,0,0,3.13369600641781e-06,2.09914690669712e-05,3.67844504770943e-06,1.75516193123978e-05,0,2.14355379784144e-05,1.19029197862236e-05,4.78780450436648e-06,5.02446916483274e-06,3.71769324569491e-06,0,7.82766610307471e-06,1.39231811684334e-05,0.000129197984511442,4.00824094337959e-06,0,0,3.35647060403045e-06,0,2.84268576951504e-05,3.58994241732363e-06,0,6.89554466690463e-05,3.04057649330313e-05,6.21422505161259e-05,5.62056103418323e-05,4.25665954385636e-06,0.000105861824765826,7.16531272111707e-05,4.17285640366544e-06
"Succiniclasticum",0,4.61684780099539e-06,0.000109470406500109,0,0.000246475401754905,1.15130442791683e-05,3.7098593221345e-06,8.05853721432486e-06,0,9.58919872655441e-06,1.39754590938312e-05,0,0,7.82540648639249e-05,0,0,0,1.71735733053977e-05,0,0,0,7.71712120510565e-06,0.000378498432445171,3.28299409061064e-05,6.357602420975e-06,6.89793131040001e-06,3.58867986822368e-06,0,0,0,3.58189281543939e-06,0,0,3.24447789861655e-06,0,0,1.01293860241485e-05,0,0,0,0,8.26952020243785e-06,0,3.49125440770869e-06,4.9190811156476e-06,5.23549245041989e-06,4.50101722989396e-06,1.63118832069162e-05,4.46444515875567e-06,4.36578274118767e-06,3.54466634055736e-06,0,4.14058100632681e-06,0,6.26739201283562e-06,4.19829381339424e-06,0,0,3.49123003016423e-06,5.3588844946036e-06,0,0,0,3.71769324569491e-06,0,0,0,3.79994072092475e-06,0,3.71691941718704e-06,4.58614616965072e-06,4.69905884564263e-05,0,0,0,7.44962193168697e-06,8.11240549047604e-06,0,0,5.10960094016657e-06,0,1.09512232516372e-05,8.95664090139634e-06,8.34571280733087e-06
"[Ruminococcus] torques group",0.000167530090981726,0,0.000145960542000146,9.20213138890836e-05,0.00016431693450327,0.000157344938481967,0,0,3.44637441411635e-06,1.43837980898316e-05,1.39754590938312e-05,0.000659511745075285,0.000363460140537921,0.00111729414833493,0,3.69868992402891e-06,4.1947716366321e-06,8.58678665269883e-06,8.68628609151871e-05,0.000151848758636398,0.000749919239466519,0.000389714620857835,7.85562784320167e-05,2.55343984825272e-05,3.814561452585e-05,5.17344848280001e-05,3.58867986822368e-06,3.39045113342781e-06,0,4.499964000288e-06,0,3.51874788875127e-06,0,0,0,7.36566861856885e-06,3.37646200804949e-06,0,4.02035909847468e-06,0,0,0,4.19227447659453e-06,0,0,2.61774622520994e-05,4.50101722989396e-06,4.07797080172906e-06,0,0,3.8991329746131e-05,7.02577757793344e-06,0,0,0,1.25948814401827e-05,0,3.51032386247955e-06,6.98246006032845e-06,2.6794422473018e-05,0,0,5.02446916483274e-06,3.71769324569491e-06,4.41957695809357e-06,7.82766610307471e-06,5.10516642842557e-05,8.73986365812693e-05,0,1.11507582515611e-05,4.58614616965072e-06,0,1.02101243593147e-05,1.89512384634336e-05,1.07698272519709e-05,1.48992438633739e-05,1.21686082357141e-05,1.90036030831446e-05,3.45234725089588e-05,7.66440141024986e-06,0,2.55528542538202e-05,4.92615249576799e-05,0
"Ruminiclostridium",0,0,2.43267570000243e-05,8.7639346561032e-06,2.05396168129087e-05,4.60521771166732e-05,0,0,0,0,3.49386477345781e-06,4.68505611255667e-05,0,3.04321363359708e-05,0,0,0,0,1.30294291372781e-05,1.26540632196998e-05,4.61488762748627e-05,0,1.78536996436402e-05,1.09433136353688e-05,9.5364036314625e-06,0,0,0,0,0,0,0,0,3.24447789861655e-06,0,0,0,0,4.02035909847468e-06,0,0,0,4.19227447659453e-06,0,0,0,4.50101722989396e-06,8.15594160345812e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78780450436648e-06,0,0,0,0,0,1.89997036046238e-05,0,0,4.58614616965072e-06,0,0,0,0,0,4.05620274523802e-06,2.28043236997735e-05,0,2.55480047008329e-06,0,0,0,0
"Gordonibacter",0,0,0,0,0,1.53507257055577e-05,0,0,0,0,3.49386477345781e-06,7.20777863470257e-06,2.85066776892487e-05,0.000139118337535866,0,0,0,0,0,1.26540632196998e-05,1.15372190687157e-05,2.70099242178698e-05,3.57073992872803e-06,0,0,0,0,0,0,0,0,0,3.93421984420489e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57904810747942e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10960094016657e-06,0,0,0,0
"Ruminococcaceae UCG-005",6.4434650377587e-05,1.84673912039816e-05,0.000433827166500434,9.64032812171352e-05,0.000809260902428604,9.21043542333464e-05,1.85492966106725e-05,2.8204880250137e-05,6.8927488282327e-06,2.3972996816386e-05,8.03588897895296e-05,0.000288311145388103,0.000178166735557804,0.00152595426484654,1.46925941978946e-05,1.47947596961156e-05,3.35581730930568e-05,0.000279070566212712,4.34314304575936e-05,0.000177156885075798,0.000399956927715477,0.000212220833140405,0.00452412748969842,0.000237105128766324,6.9933626630725e-05,0.000103468969656,1.79433993411184e-05,1.35618045337113e-05,1.69471418645245e-05,1.7999856001152e-05,7.16378563087878e-06,1.05562436662538e-05,3.14737587536392e-05,9.73343369584966e-06,1.60995596770428e-05,1.84141715464221e-05,1.01293860241485e-05,9.52036405872161e-06,8.04071819694935e-06,1.77578889421626e-05,3.56206542801778e-06,2.48085606073136e-05,1.25768234297836e-05,6.98250881541738e-06,4.9190811156476e-06,5.23549245041989e-06,2.25050861494698e-05,4.89356496207487e-05,8.92889031751134e-06,4.36578274118767e-06,1.06339990216721e-05,7.02577757793344e-06,0,2.28952405373971e-05,1.25347840256712e-05,1.67931752535769e-05,1.10353351431283e-05,1.05309715874387e-05,1.74561501508211e-05,3.75121914622252e-05,2.97572994655589e-05,3.83024360349318e-05,1.00489383296655e-05,7.43538649138982e-06,1.32587308742807e-05,5.08798296699856e-05,3.71284831158223e-05,0.000102598399464968,2.40494456602775e-05,2.23015165031222e-05,1.83445846786029e-05,3.35647060403045e-05,1.36134991457529e-05,3.79024769268672e-05,1.07698272519709e-05,0.00016016687153127,6.08430411785703e-05,3.42064855496602e-05,1.72617362544794e-05,2.81028051709162e-05,0,2.55528542538202e-05,2.6869922704189e-05,1.25185692109963e-05
"Flavonifractor",0,0,6.08168925000608e-05,2.1909836640258e-05,2.87554635380722e-05,2.30260885583366e-05,0,0,0,0,0,1.44155572694051e-05,3.56333471115609e-06,1.30423441439875e-05,0,0,0,0,4.34314304575936e-06,1.26540632196998e-05,1.53829587582876e-05,0,6.07025787883765e-05,3.6477712117896e-06,3.1788012104875e-06,3.44896565520001e-06,0,0,0,0,0,0,0,0,4.02488991926071e-06,0,0,0,0,0,0,0,0,0,0,1.04709849008398e-05,0,4.07797080172906e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78780450436648e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.95664090139634e-06,0
