SC145150.PC01510.F10	-0.101094468	-0.395050758	0.056974874	0.026863354	-0.007689307	0.009148368	-0.000731964	0.01833178	-0.010021418	-0.013258192	-0.01289491	-0.008792537	-0.007015886	0.009481817	0.023660164	0.003090672	-0.013638508	0.005007416	0.008931909	0.003891934	0.004828962	-0.003378505	0.003233471	0.001450286	-0.006243688	-0.002030334	-0.006574475	-0.003779054	0.004979892	-0.000993136	0.002205985	0.002045579	-0.004979594	-0.000170193	-0.000976176	-0.001556888	-0.001157077	0.000131497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145171.PC01510.H05	-0.092532351	0.039603812	0.001337167	0.060094712	-0.01143604	0.047827654	0.111890773	0.069920955	0.015880794	-0.024314771	0.028601543	0.014195908	0.032537872	-0.026902667	-0.005303209	0.012164603	0.00861144	-0.011518796	-0.016202488	0.000693563	0.000145871	-0.003935119	-0.003270274	-0.000230823	-0.000984723	0.00293238	-0.000416192	-0.001639425	0.000375686	-0.00020408	0.000283391	-9.35E-05	-0.000155197	0.00038172	-0.000256417	-0.00051681	-0.000523004	-5.93E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145172.PC01510.A01	-0.097787594	0.044052969	-0.007525818	0.054644069	0.012995293	0.001163449	0.076894951	0.052073185	0.046091182	0.015536304	-0.023023383	-0.003267474	-0.000680871	-0.005786843	0.001657192	-0.001163477	-0.013393096	0.002106016	0.00109187	0.001616069	-0.000897514	0.006046507	0.008099703	0.000501622	-0.000442772	-0.00352055	0.000801555	0.003164562	1.24E-05	0.000101046	0.000209835	0.000348939	0.001025623	-9.53E-05	0.00019125	-0.000281015	-0.000362653	0.000172078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145174.PC01510.B05	0.593196817	0.029076738	0.028718476	-0.026288442	-0.012049729	-0.01972069	-0.002815306	0.003580211	0.016558076	-0.018957596	0.000478468	-0.009446901	0.010603293	0.006705267	-0.014927832	0.000755176	-0.002109791	-0.019885214	0.017627527	-0.004896573	0.003889302	-0.002491331	-0.011048931	-0.006017286	-0.001727926	-0.002027757	-0.00549136	-0.000155884	-0.002610824	-0.000191287	0.001437232	0.001364433	-0.001011231	-0.000398108	0.001278972	-0.001831809	0.001183877	-0.000192239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145195.PC01510.D03	-0.113658621	-0.03822619	-0.14067983	-0.095491034	0.014633106	-0.034485543	0.010523792	0.053468815	-0.043823412	0.009583188	0.00179061	0.006815497	0.009401481	-0.009760679	0.001529714	0.003817056	-0.00720837	0.00152346	0.011962707	0.006914984	-0.004390095	-0.000353269	-0.001047288	-0.005889686	-1.97E-05	0.001572656	0.001583963	0.001399705	0.001118235	-0.002658877	-0.000140728	-0.000574212	0.000256172	6.57E-05	0.000288155	-2.28E-05	-9.71E-05	8.88E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145196.PC01510.H06	-0.113816802	-0.036630464	-0.138776093	-0.092321996	-0.008007051	-0.020339597	-0.002243938	0.03157842	-0.051615125	-0.00628945	0.018203924	-0.005490409	0.014340065	-0.001638746	-0.016317986	-0.019397259	-0.006131828	-0.002789281	-0.014892842	-0.004218536	0.002579494	-0.00275565	-0.001593617	0.002918402	0.003670625	-0.00087807	-0.002989573	-0.001932874	-0.000727475	0.002491404	0.001708105	0.000902272	-0.000808989	0.000536534	-0.000704155	-0.000734009	-0.000233086	-0.00019312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145198.PC01510.H02	-0.102048764	-0.38001626	0.034334888	0.014530066	-0.014313797	-0.019646201	-0.01477188	0.003158245	-0.004753989	0.00071528	0.002944704	0.000903593	-0.00304962	0.013133787	0.004449731	0.014227767	0.013898187	-0.008968464	-0.007578263	-0.001638903	-0.011690749	0.011627066	0.005893437	-0.002986599	0.004155901	-0.000936196	-0.002669673	0.001475308	0.002936396	0.004228799	0.005264086	0.000621184	-0.001399786	-0.000863015	-0.001477157	0.000387098	0.001186408	-0.000457426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145219.PC01511.B11	-0.135044558	0.115310442	-0.031853437	-0.049366654	0.023763723	0.052334307	-0.052090962	-0.001209313	-0.011025319	0.038508073	-0.032262838	-0.008934934	-0.027961533	-0.016288122	-0.026802673	0.001738711	0.009237932	0.003707207	-0.003122469	-0.001876606	-0.005454006	-0.008697509	-0.000580076	-0.001334554	0.001827264	0.001522504	-1.02E-05	-0.001895998	0.002181882	0.001693002	-0.000575185	0.001267246	0.000486378	0.001078053	0.000178066	-0.0004844	-5.89E-05	-0.000234948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145220.PC01511.B08	-0.129598234	0.126731907	-0.019453634	-0.044930526	0.052366806	0.023962324	-0.047454198	0.011448308	-0.019781691	0.028980354	-0.030956421	0.010856512	-0.023924341	-0.003203594	0.004503084	0.004128943	-0.008390177	-0.006291938	-0.016258278	-0.006113058	0.006320787	0.007238315	-0.001707544	0.001581016	-0.004173991	0.003000648	0.001081196	0.000869271	-0.001972797	-0.002237839	0.000114612	-0.001793425	-0.001131789	-0.001017074	-0.000194714	3.63E-05	-0.000267173	-3.54E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145221.PC01511.B02	-0.136968172	0.103927937	0.019119523	-0.102462598	0.030800001	0.020998716	-0.032744234	0.023881583	-0.009804949	0.009080974	0.024650673	-0.007958175	-0.00358342	-9.44E-05	0.012943994	-0.029997757	-0.006459091	-0.012277157	0.000643394	0.010263363	-0.000104803	-0.002225706	0.000288736	0.001108636	0.003727875	-0.00099372	-0.002498568	6.04E-05	0.003745138	0.00023014	-0.000140458	-0.000616074	0.000723359	0.001170399	0.000970196	0.000472187	0.000682418	-0.000380366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145222.PC01511.G11	0.590138459	0.022340489	0.015553745	-0.016438934	-0.005194517	-0.006990471	-0.00050456	0.002447726	0.005093249	-0.004115337	0.008813628	-0.005667985	0.001479128	0.003307373	-0.001037882	-0.003207061	-0.003066584	-0.010476735	0.009803738	0.004219247	0.000854366	0.001093812	0.015976147	0.010126089	1.30E-06	0.007369578	0.013798527	-0.007048677	0.000528758	0.001572246	0.001446321	0.001187211	1.42E-05	0.001613097	-0.000575178	-0.000856041	0.001493974	0.000133386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145243.PC01511.E12	-0.128262443	0.033242158	-0.094649745	-0.019749358	-0.056920166	0.010111219	-0.008470936	0.028015619	-0.016860836	-0.044816979	-0.013910684	-0.018373184	-0.028645835	-0.020114792	0.010575208	0.000248439	0.007444306	0.004587429	0.002719733	0.002686152	0.007655274	-0.002032311	0.002004277	0.002151715	-0.005674665	0.001565145	-0.000659699	0.00081859	0.000529859	0.001246312	0.000378216	0.000830739	0.000571982	-0.000110442	-0.001006725	0.001496161	0.000721709	-0.000198924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145244.PC01511.H05	-0.12528024	0.049828486	-0.106563957	-0.006608149	-0.044950023	0.0076517	0.011120387	0.033236275	-0.004009029	-0.038180508	0.004987774	-0.044779776	-0.023186678	0.01165687	0.001431657	0.016734396	-0.004303846	0.010712082	-0.002150926	-0.003306982	0.002405901	-0.001487179	-0.003148549	0.00594785	0.006425511	-0.002152383	0.000970484	0.000947865	0.000477207	0.001772108	0.000556003	-0.000610736	0.000327098	0.000820059	0.000145334	-0.000290811	-0.000298348	0.000337314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145246.PC01511.A09	-0.07979537	-0.393228744	0.077670065	0.006816918	0.021453302	0.030628539	0.011071388	0.01472381	0.002991203	0.029396211	-0.010542473	0.008019347	-0.012271167	-0.001117544	-0.016722313	-0.006889995	0.021696473	-0.004566708	0.005626603	0.010070817	0.006162457	0.016073126	-0.0053295	0.00470341	0.003687656	-0.003696115	0.000375951	-0.000855241	-0.000695177	-0.000220218	-7.75E-05	-0.001112618	-0.001301631	-6.45E-05	-0.000154475	0.000640727	7.35E-05	-6.30E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145267.PC01511.H07	-0.091366561	0.107379814	0.003879449	-0.010832011	0.09876516	-0.034224262	0.028335795	-0.024377051	0.01727558	0.029782204	0.047486316	-0.002092442	-0.01230374	0.003769754	0.011386363	0.007751535	0.012840811	-0.007799813	-0.000218856	0.003185893	-4.69E-05	-0.004539904	0.004427133	0.003289643	0.002646316	0.0023076	-0.000716595	0.00081947	-0.00111004	-0.001114249	0.000816769	0.001073272	-0.000990035	-0.001375125	-0.000912074	-0.001238077	-0.002171302	0.000132883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145268.PC01511.B03	-0.090838502	0.105808915	-0.002657199	-0.011140102	0.101397798	-0.03432628	0.022651728	-0.032565543	0.012772018	0.034099492	0.044023141	0.003523124	-0.005082708	-0.00318512	0.000701366	0.013593916	-0.00295698	0.012196584	0.000892331	-0.00159625	0.006301238	0.001419766	-0.002546523	-0.002869362	-0.001043622	-0.003961362	0.000926806	-0.000588544	0.000953905	0.00127018	-0.001320593	0.000712732	0.000502976	0.001282287	0.000687982	0.001249381	0.001622959	0.000328878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145270.PC01511.G10	0.583197404	0.019005138	0.008570353	-0.002624155	0.00252659	0.000449445	-0.004484492	-0.001120995	-0.000862614	0.004954359	0.005988893	0.002706923	-0.003729946	0.000530026	0.011801581	-0.006999918	0.005244914	0.021219759	-0.012127917	0.010191704	-0.006290292	0.002078104	-0.014029569	-0.006563476	-0.011414743	0.000937071	0.00700662	-0.00429814	0.000552829	0.005173391	0.003975897	0.000381523	0.00029332	-0.00129435	-0.001485908	-0.001349599	-0.000402805	0.000234038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145291.PC01511.B01	-0.102176871	-0.026182789	-0.093538806	0.011140327	-0.038459193	-0.124607592	0.019036679	-0.007166175	-0.062186067	0.022808456	-0.00843811	-0.002295283	0.012019199	0.013684244	-0.010839359	0.005496191	-0.000388165	0.005973506	-0.003906859	0.007315775	0.004214693	0.000483473	0.00599108	-0.001550678	0.001731417	0.003714684	-0.000150927	-0.0008648	-0.002395765	0.001966054	-0.003431877	0.002715983	-0.001581349	-0.002476984	0.00103257	0.000231087	-0.001258225	0.000125621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145292.PC01511.H04	-0.103623684	-0.023302092	-0.095506163	0.020239647	-0.037945493	-0.120629846	0.019086136	-0.000459294	-0.063645589	0.029660576	0.001762725	-0.012165438	0.012267062	0.011943216	0.002842713	0.002209449	0.011310898	-0.004278816	0.005492389	-0.009001403	-0.002204244	0.000846434	-0.004102101	0.002541827	-0.004885395	-0.004795175	0.001790033	0.00095539	0.000931479	-0.002784773	0.001885492	-0.002337796	0.001882589	0.001735828	-0.000688713	-0.000344103	0.000691935	-6.39E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145294.PC01511.E04	-0.098486937	-0.404169932	0.050769943	0.020454249	-0.005502693	-0.004597083	-0.003483801	0.007146992	-0.005495472	0.002335149	-0.009829472	-0.010117379	-0.001367163	0.012119647	0.017621683	0.004086635	0.003824838	-0.008980031	-0.007978507	-0.001192549	-0.00226665	-0.002393973	0.001486267	-0.002614978	-0.004983773	0.006199547	-0.002146239	-0.005996298	-0.00211257	3.37E-05	-0.006347862	-0.002527284	0.004609804	-0.000433055	0.003085459	0.002677532	0.001825007	-0.000412844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
